ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e844h ( 59460) map
I (97) esp_image: segment 1: paddr=0001e86c vaddr=3fc94e00 size=017ach (  6060) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c788h (116616) map
I (122) esp_image: segment 3: paddr=0003c7b0 vaddr=3fc965ac size=015d4h (  5588) load
I (124) esp_image: segment 4: paddr=0003dd8c vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004eab4 vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (173) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      af12b68-dirty
I (183) app_init: Compile time:     Apr 27 2026 11:33:17
I (188) app_init: ELF file SHA256:  e2bc1d974...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (200) efuse_init: Max chip rev:     v0.99 
I (204) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
4034465,4,-6,-4,0.129395,0.069336,0.000000
4038280,3,-7,-4,0.068359,0.008301,0.000000
4042112,2,-5,-6,0.007324,0.130371,-0.122070
4046005,1,-9,-4,-0.053711,-0.113770,0.000000
4050002,1,-9,-4,-0.053711,-0.113770,0.000000
4053990,3,-7,-8,0.068359,0.008301,-0.244141
4057900,4,-6,-5,0.129395,0.069336,-0.061035
4061811,3,-9,-4,0.068359,-0.113770,0.000000
4065712,3,-9,-3,0.068359,-0.113770,0.061035
4069614,3,-9,-3,0.068359,-0.113770,0.061035
4073524,1,-5,-4,-0.053711,0.130371,0.000000
4077426,2,-4,-6,0.007324,0.191406,-0.122070
4081335,5,-7,-7,0.190430,0.008301,-0.183105
4085237,2,-4,-3,0.007324,0.191406,0.061035
4089060,2,-4,-3,0.007324,0.191406,0.061035
4092875,2,-4,-4,0.007324,0.191406,0.000000
4096698,2,-7,-6,0.007324,0.008301,-0.122070
4100601,3,-6,-3,0.068359,0.069336,0.061035
4104423,4,-8,-2,0.129395,-0.052734,0.122070
4108325,4,-8,-2,0.129395,-0.052734,0.122070
4112235,3,-8,-2,0.068359,-0.052734,0.122070
4116137,0,-7,-3,-0.114746,0.008301,0.061035
4120047,1,-6,-6,-0.053711,0.069336,-0.122070
4124035,3,-8,-5,0.068359,-0.052734,-0.061035
4128032,3,-8,-5,0.068359,-0.052734,-0.061035
4132021,2,-6,-1,0.007324,0.069336,0.183105
4135844,2,-8,-5,0.007324,-0.052734,-0.061035
4139832,2,-9,-4,0.007324,-0.113770,0.000000
4143742,1,-5,-4,-0.053711,0.130371,0.000000
4147644,1,-5,-4,-0.053711,0.130371,0.000000
4151554,2,-5,-6,0.007324,0.130371,-0.122070
4155456,3,-8,-8,0.068359,-0.052734,-0.244141
4159453,0,-7,-5,-0.114746,0.008301,-0.061035
4163441,0,-7,-5,-0.114746,0.008301,-0.061035
4167438,0,-6,-4,-0.114746,0.069336,0.000000
4171340,4,-4,-2,0.129395,0.191406,0.122070
4175163,6,-4,-4,0.251465,0.191406,0.000000
4178978,1,-6,-5,-0.053711,0.069336,-0.061035
4182974,1,-6,-5,-0.053711,0.069336,-0.061035
4186963,2,-7,-4,0.007324,0.008301,0.000000
4190786,2,-9,-3,0.007324,-0.113770,0.061035
4194688,1,-7,-3,-0.053711,0.008301,0.061035
4198598,1,-3,-7,-0.053711,0.252441,-0.183105
4202589,1,-3,-7,-0.053711,0.252441,-0.183105
4206584,1,-7,-5,-0.053711,0.008301,-0.061035
4210572,1,-10,-3,-0.053711,-0.174805,0.061035
4214655,1,-9,-4,-0.053711,-0.113770,0.000000
4218644,2,-8,-3,0.007324,-0.052734,0.061035
4222554,2,-8,-3,0.007324,-0.052734,0.061035
4226456,2,-6,-5,0.007324,0.069336,-0.061035
4230366,3,-8,-6,0.068359,-0.052734,-0.122070
4234359,2,-6,-4,0.007324,0.069336,0.000000
4238177,2,-6,-5,0.007324,0.069336,-0.061035
4242086,2,-6,-5,0.007324,0.069336,-0.061035
4245989,1,-8,-4,-0.053711,-0.052734,0.000000
4249978,1,-6,-4,-0.053711,0.069336,0.000000
4253887,2,-6,-3,0.007324,0.069336,0.061035
4257703,1,-8,-3,-0.053711,-0.052734,0.061035
4261699,1,-8,-3,-0.053711,-0.052734,0.061035
4265688,1,-8,-4,-0.053711,-0.052734,0.000000
4269685,0,-7,-3,-0.114746,0.008301,0.061035
4273589,2,-7,-6,0.007324,0.008301,-0.122070
4277496,0,-9,-3,-0.114746,-0.113770,0.061035
4281485,0,-9,-3,-0.114746,-0.113770,0.061035
4285482,5,-7,-3,0.190430,0.008301,0.061035
4289297,3,-4,-4,0.068359,0.191406,0.000000
4293120,2,-4,-5,0.007324,0.191406,-0.061035
4297022,2,-6,-3,0.007324,0.069336,0.061035
4300845,2,-6,-3,0.007324,0.069336,0.061035
4304660,0,-8,-4,-0.114746,-0.052734,0.000000
4308656,2,-8,-5,0.007324,-0.052734,-0.061035
4312645,3,-7,-4,0.068359,0.008301,0.000000
4316468,1,-7,-5,-0.053711,0.008301,-0.061035
4320457,1,-7,-5,-0.053711,0.008301,-0.061035
4324453,1,-6,-4,-0.053711,0.069336,0.000000
4328359,4,-7,-7,0.129395,0.008301,-0.183105
4332265,2,-9,-5,0.007324,-0.113770,-0.061035
4336254,1,-11,-4,-0.053711,-0.235840,0.000000
4340337,1,-11,-4,-0.053711,-0.235840,0.000000
4344413,1,-10,-5,-0.053711,-0.174805,-0.061035
4348583,2,-8,-3,0.007324,-0.052734,0.061035
4352485,4,-7,-3,0.129395,0.008301,0.061035
4356308,3,-8,-5,0.068359,-0.052734,-0.061035
4360296,3,-8,-5,0.068359,-0.052734,-0.061035
4364293,3,-9,-2,0.068359,-0.113770,0.122070
4368195,4,-9,-5,0.129395,-0.113770,-0.061035
4372191,2,-10,-4,0.007324,-0.174805,0.000000
4376180,4,-11,-2,0.129395,-0.235840,0.122070
4380177,4,-11,-2,0.129395,-0.235840,0.122070
4384166,2,-9,-4,0.007324,-0.113770,0.000000
4388083,3,-8,-2,0.068359,-0.052734,0.122070
4391977,4,-8,-5,0.129395,-0.052734,-0.061035
4395974,0,-9,-7,-0.114746,-0.113770,-0.183105
4400050,0,-9,-7,-0.114746,-0.113770,-0.183105
4404133,2,-9,-5,0.007324,-0.113770,-0.061035
4408122,2,-8,-6,0.007324,-0.052734,-0.122070
4412118,1,-10,-5,-0.053711,-0.174805,-0.061035
4416280,1,-10,-4,-0.053711,-0.174805,0.000000
4420364,4,-10,-6,0.129395,-0.174805,-0.122070
4424440,4,-10,-6,0.129395,-0.174805,-0.122070
4428523,1,-7,-6,-0.053711,0.008301,-0.122070
4432512,1,-7,-5,-0.053711,0.008301,-0.061035
4436508,1,-6,-4,-0.053711,0.069336,0.000000
4440410,0,-9,-4,-0.114746,-0.113770,0.000000
4444407,0,-9,-4,-0.114746,-0.113770,0.000000
4448396,4,-10,-5,0.129395,-0.174805,-0.061035
4452479,2,-9,-2,0.007324,-0.113770,0.122070
4456381,1,-7,-5,-0.053711,0.008301,-0.061035
4460377,3,-8,-7,0.068359,-0.052734,-0.183105
4464366,0,-7,-5,-0.114746,0.008301,-0.061035
4468363,0,-7,-5,-0.114746,0.008301,-0.061035
4472359,3,-6,-4,0.068359,0.069336,0.000000
4476174,3,-8,-4,0.068359,-0.052734,0.000000
4480085,3,-8,-4,0.068359,-0.052734,0.000000
4483986,3,-8,-4,0.068359,-0.052734,0.000000
4487888,2,-10,-4,0.007324,-0.174805,0.000000
4491884,3,-9,-2,0.068359,-0.113770,0.122070
4495787,2,-6,-4,0.007324,0.069336,0.000000
4499614,1,-9,-5,-0.053711,-0.113770,-0.061035
4503685,1,-9,-5,-0.053711,-0.113770,-0.061035
4507768,2,-7,-5,0.007324,0.008301,-0.061035
4511671,2,-8,-2,0.007324,-0.052734,0.122070
4515580,4,-9,-2,0.129395,-0.113770,0.122070
4519482,4,-8,-6,0.129395,-0.052734,-0.122070
4523479,4,-8,-6,0.129395,-0.052734,-0.122070
4527468,2,-8,-4,0.007324,-0.052734,0.000000
4531377,1,-7,-5,-0.053711,0.008301,-0.061035
4535366,2,-8,-5,0.007324,-0.052734,-0.061035
4539363,2,-8,-4,0.007324,-0.052734,0.000000
4543264,2,-8,-4,0.007324,-0.052734,0.000000
4547174,2,-9,-2,0.007324,-0.113770,0.122070
4551084,3,-9,-3,0.068359,-0.113770,0.061035
4554986,3,-9,-2,0.068359,-0.113770,0.122070
4558888,1,-7,-3,-0.053711,0.008301,0.061035
4562798,1,-7,-3,-0.053711,0.008301,0.061035
4566700,1,-6,-3,-0.053711,0.069336,0.061035
4570610,1,-9,-6,-0.053711,-0.113770,-0.122070
4574685,-1,-10,-3,-0.175781,-0.174805,0.061035
4578855,0,-7,-2,-0.114746,0.008301,0.122070
4582757,1,-7,-6,-0.053711,0.008301,-0.122070
4586754,1,-7,-6,-0.053711,0.008301,-0.122070
4590743,1,-6,-5,-0.053711,0.069336,-0.061035
4594739,2,-8,-4,0.007324,-0.052734,0.000000
4598641,2,-8,-1,0.007324,-0.052734,0.183105
4602551,4,-7,-4,0.129395,0.008301,0.000000
4606366,4,-7,-4,0.129395,0.008301,0.000000
4610189,4,-10,-5,0.129395,-0.174805,-0.061035
4614264,1,-6,-4,-0.053711,0.069336,0.000000
4618174,1,-10,-2,-0.053711,-0.174805,0.122070
4622249,4,-8,-3,0.129395,-0.052734,0.061035
4626159,4,-8,-3,0.129395,-0.052734,0.061035
4630070,2,-6,-4,0.007324,0.069336,0.000000
4633884,4,-10,-6,0.129395,-0.174805,-0.122070
4637960,1,-8,-5,-0.053711,-0.052734,-0.061035
4642043,2,-7,-6,0.007324,0.008301,-0.122070
4645945,2,-7,-6,0.007324,0.008301,-0.122070
4649855,2,-8,-2,0.007324,-0.052734,0.122070
4653757,4,-6,-1,0.129395,0.069336,0.183105
4657580,3,-7,-6,0.068359,0.008301,-0.122070
4661482,3,-7,-6,0.068359,0.008301,-0.122070
4665392,1,-7,-5,-0.053711,0.008301,-0.061035
4669380,3,-9,-4,0.068359,-0.113770,0.000000
4673290,3,-6,-3,0.068359,0.069336,0.061035
4677108,1,-7,-6,-0.053711,0.008301,-0.122070
4681111,1,-7,-6,-0.053711,0.008301,-0.122070
4685099,1,-8,-5,-0.053711,-0.052734,-0.061035
4689174,1,-8,-5,-0.053711,-0.052734,-0.061035
4693249,1,-7,-2,-0.053711,0.008301,0.122070
4697159,4,-10,-2,0.129395,-0.174805,0.122070
4701148,4,-9,-4,0.129395,-0.113770,0.000000
4705058,4,-9,-4,0.129395,-0.113770,0.000000
4708959,2,-6,-8,0.007324,0.069336,-0.244141
4712869,3,-10,-6,0.068359,-0.174805,-0.122070
4716945,3,-9,-4,0.068359,-0.113770,0.000000
4720855,3,-8,-3,0.068359,-0.052734,0.061035
4724757,3,-8,-3,0.068359,-0.052734,0.061035
4728667,4,-9,-3,0.129395,-0.113770,0.061035
4732569,5,-10,-4,0.190430,-0.174805,0.000000
4736565,1,-9,-5,-0.053711,-0.113770,-0.061035
4740641,1,-8,-6,-0.053711,-0.052734,-0.122070
4744724,1,-8,-6,-0.053711,-0.052734,-0.122070
4748800,3,-8,-1,0.068359,-0.052734,0.183105
4752709,2,-9,-4,0.007324,-0.113770,0.000000
4756612,2,-7,-5,0.007324,0.008301,-0.061035
4760521,0,-7,-4,-0.114746,0.008301,0.000000
4764423,0,-7,-4,-0.114746,0.008301,0.000000
4768333,0,-9,-3,-0.114746,-0.113770,0.061035
4772322,2,-8,-3,0.007324,-0.052734,0.061035
4776231,3,-8,-7,0.068359,-0.052734,-0.183105
4780220,1,-6,-4,-0.053711,0.069336,0.000000
4784130,1,-6,-4,-0.053711,0.069336,0.000000
4788032,4,-5,-2,0.129395,0.130371,0.122070
4791854,3,-9,-4,0.068359,-0.113770,0.000000
4795757,0,-9,-6,-0.114746,-0.113770,-0.122070
4799840,0,-6,-4,-0.114746,0.069336,0.000000
4803742,0,-6,-4,-0.114746,0.069336,0.000000
4807652,2,-8,-3,0.007324,-0.052734,0.061035
4811554,2,-5,-4,0.007324,0.130371,0.000000
4815377,2,-6,-5,0.007324,0.069336,-0.061035
4819278,2,-6,-5,0.007324,0.069336,-0.061035
4823188,4,-8,-3,0.129395,-0.052734,0.061035
4827097,4,-10,-2,0.129395,-0.174805,0.122070
4831093,3,-8,-4,0.068359,-0.052734,0.000000
4834989,2,-7,-3,0.007324,0.008301,0.061035
4838818,2,-7,-3,0.007324,0.008301,0.061035
4842627,1,-9,-2,-0.053711,-0.113770,0.122070
4846623,1,-6,-4,-0.053711,0.069336,0.000000
4850525,0,-6,-3,-0.114746,0.069336,0.061035
4854435,1,-9,-4,-0.053711,-0.113770,0.000000
4858424,1,-9,-4,-0.053711,-0.113770,0.000000
4862420,1,-8,-5,-0.053711,-0.052734,-0.061035
4866496,1,-8,-3,-0.053711,-0.052734,0.061035
4870493,2,-7,-1,0.007324,0.008301,0.183105
4874308,2,-9,-2,0.007324,-0.113770,0.122070
4878217,2,-9,-2,0.007324,-0.113770,0.122070
4882119,4,-10,-4,0.129395,-0.174805,0.000000
4886116,4,-7,-5,0.129395,0.008301,-0.061035
4890018,1,-8,-6,-0.053711,-0.052734,-0.122070
4894111,4,-8,-3,0.129395,-0.052734,0.061035
4898003,4,-8,-3,0.129395,-0.052734,0.061035
4901913,3,-7,-4,0.068359,0.008301,0.000000
4905728,1,-6,-6,-0.053711,0.069336,-0.122070
4909725,5,-6,-3,0.190430,0.069336,0.061035
4913540,4,-5,-4,0.129395,0.130371,0.000000
4917363,4,-5,-4,0.129395,0.130371,0.000000
4921178,1,-9,-4,-0.053711,-0.113770,0.000000
4925175,2,-8,-4,0.007324,-0.052734,0.000000
4929085,3,-8,-6,0.068359,-0.052734,-0.122070
4933081,3,-5,-5,0.068359,0.130371,-0.061035
4936975,3,-5,-5,0.068359,0.130371,-0.061035
4940885,2,-7,-3,0.007324,0.008301,0.061035
4944700,2,-11,-5,0.007324,-0.235840,-0.061035
4948783,0,-8,-7,-0.114746,-0.052734,-0.183105
4952859,3,-6,-6,0.068359,0.069336,-0.122070
4956769,3,-6,-6,0.068359,0.069336,-0.122070
4960671,3,-6,-5,0.068359,0.069336,-0.061035
4964581,2,-9,-5,0.007324,-0.113770,-0.061035
4968570,1,-7,-7,-0.053711,0.008301,-0.183105
4972566,1,-8,-7,-0.053711,-0.052734,-0.183105
4976641,1,-8,-7,-0.053711,-0.052734,-0.183105
4980725,1,-9,-4,-0.053711,-0.113770,0.000000
4984715,-1,-9,-5,-0.175781,-0.113770,-0.061035
4988883,1,-7,0,-0.053711,0.008301,0.244141
4992699,2,-10,-1,0.007324,-0.174805,0.183105
4996695,2,-10,-1,0.007324,-0.174805,0.183105
5000684,5,-12,-2,0.190430,-0.296875,0.122070
5004681,3,-8,-4,0.068359,-0.052734,0.000000
5008583,4,-8,-4,0.129395,-0.052734,0.000000
5012492,2,-8,-2,0.007324,-0.052734,0.122070
5016394,2,-8,-2,0.007324,-0.052734,0.122070
5020304,1,-5,-3,-0.053711,0.130371,0.061035
5024206,2,-5,-4,0.007324,0.130371,0.000000
5028029,2,-6,-5,0.007324,0.069336,-0.061035
5031931,1,-6,-4,-0.053711,0.069336,0.000000
5035840,1,-6,-4,-0.053711,0.069336,0.000000
5039743,2,-8,-6,0.007324,-0.052734,-0.122070
5043739,3,-7,-5,0.068359,0.008301,-0.061035
5047641,2,-7,-5,0.007324,0.008301,-0.061035
5051551,3,-10,-4,0.068359,-0.174805,0.000000
5055540,3,-10,-4,0.068359,-0.174805,0.000000
5059536,1,-6,-4,-0.053711,0.069336,0.000000
5063438,2,-7,-5,0.007324,0.008301,-0.061035
5067356,1,-7,-3,-0.053711,0.008301,0.061035
5071250,0,-8,-6,-0.114746,-0.052734,-0.122070
5075333,0,-8,-6,-0.114746,-0.052734,-0.122070
5079409,1,-8,-5,-0.053711,-0.052734,-0.061035
5083492,3,-8,-1,0.068359,-0.052734,0.183105
5087394,0,-8,-4,-0.114746,-0.052734,0.000000
5091391,1,-7,-3,-0.053711,0.008301,0.061035
5095292,1,-7,-3,-0.053711,0.008301,0.061035
5099202,1,-6,-3,-0.053711,0.069336,0.061035
5103108,3,-8,-5,0.068359,-0.052734,-0.061035
5107110,3,-9,-2,0.068359,-0.113770,0.122070
5111003,2,-8,-4,0.007324,-0.052734,0.000000
5114912,2,-8,-4,0.007324,-0.052734,0.000000
5118821,1,-9,-7,-0.053711,-0.113770,-0.183105
5122898,0,-7,-4,-0.114746,0.008301,0.000000
5126800,0,-5,-3,-0.114746,0.130371,0.061035
5130710,2,-5,-2,0.007324,0.130371,0.122070
5134525,2,-5,-2,0.007324,0.130371,0.122070
5138356,2,-6,-3,0.007324,0.069336,0.061035
5142163,2,-9,-3,0.007324,-0.113770,0.061035
5146079,3,-9,-2,0.068359,-0.113770,0.122070
5149975,3,-9,-2,0.068359,-0.113770,0.122070
5153884,4,-11,-3,0.129395,-0.235840,0.061035
5157873,5,-9,-6,0.190430,-0.113770,-0.122070
5161869,1,-7,-5,-0.053711,0.008301,-0.061035
5165858,1,-7,-3,-0.053711,0.008301,0.061035
5169768,1,-7,-3,-0.053711,0.008301,0.061035
5173670,1,-7,-3,-0.053711,0.008301,0.061035
5177580,3,-6,-6,0.068359,0.069336,-0.122070
5181482,4,-7,-6,0.129395,0.008301,-0.122070
5185392,3,-7,-5,0.068359,0.008301,-0.061035
5189293,3,-7,-5,0.068359,0.008301,-0.061035
5193203,0,-7,-4,-0.114746,0.008301,0.000000
5197108,2,-10,-2,0.007324,-0.174805,0.122070
5201111,2,-8,-3,0.007324,-0.052734,0.061035
5205004,1,-5,-4,-0.053711,0.130371,0.000000
5208913,1,-5,-4,-0.053711,0.130371,0.000000
5212822,2,-7,-4,0.007324,0.008301,0.000000
5216638,1,-7,-3,-0.053711,0.008301,0.061035
5220541,0,-8,-2,-0.114746,-0.052734,0.122070
5224537,1,-7,-3,-0.053711,0.008301,0.061035
5228439,1,-7,-3,-0.053711,0.008301,0.061035
5232357,-1,-5,-7,-0.175781,0.130371,-0.183105
5236424,-1,-8,-4,-0.175781,-0.052734,0.000000
5240508,2,-8,-4,0.007324,-0.052734,0.000000
5244410,2,-8,-6,0.007324,-0.052734,-0.122070
5248406,2,-8,-6,0.007324,-0.052734,-0.122070
5252395,2,-5,-5,0.007324,0.130371,-0.061035
5256305,6,-8,-4,0.251465,-0.052734,0.000000
5260207,3,-8,-4,0.068359,-0.052734,0.000000
5264116,1,-7,-2,-0.053711,0.008301,0.122070
5268018,1,-7,-2,-0.053711,0.008301,0.122070
5271928,1,-10,-5,-0.053711,-0.174805,-0.061035
5276099,0,-7,-3,-0.114746,0.008301,0.061035
5280000,2,-6,-4,0.007324,0.069336,0.000000
5283822,2,-4,-6,0.007324,0.191406,-0.122070
5287725,2,-4,-6,0.007324,0.191406,-0.122070
5291627,1,-6,-7,-0.053711,0.069336,-0.183105
5295624,2,-10,-5,0.007324,-0.174805,-0.061035
5299699,3,-7,-2,0.068359,0.008301,0.122070
5303522,2,-7,-2,0.007324,0.008301,0.122070
5307337,2,-7,-2,0.007324,0.008301,0.122070
5311160,1,-10,-3,-0.053711,-0.174805,0.061035
5315236,3,-9,-4,0.068359,-0.113770,0.000000
5319146,2,-8,-4,0.007324,-0.052734,0.000000
5323047,2,-8,-7,0.007324,-0.052734,-0.183105
