049072,0.027588,-0.0üESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e844h ( 59460) map
I (97) esp_image: segment 1: paddr=0001e86c vaddr=3fc94e00 size=017ach (  6060) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c788h (116616) map
I (122) esp_image: segment 3: paddr=0003c7b0 vaddr=3fc965ac size=015d4h (  5588) load
I (124) esp_image: segment 4: paddr=0003dd8c vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004eab4 vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (173) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      90b41be-dirty
I (183) app_init: Compile time:     Apr 22 2026 13:48:19
I (188) app_init: ELF file SHA256:  8bd271c93...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (200) efuse_init: Max chip rev:     v0.99 
I (204) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
4258401,-2,-7,-4,-0.171143,0.029541,-0.002319
4262477,1,-8,-4,0.011963,-0.031494,-0.002319
4266473,1,-8,-4,0.011963,-0.031494,-0.002319
4270462,2,-7,-3,0.072998,0.029541,0.058716
4274285,-2,-9,-3,-0.171143,-0.092529,0.058716
4278361,0,-7,-5,-0.049072,0.029541,-0.063354
4282360,1,-4,-6,0.011963,0.212646,-0.124390
4286259,1,-4,-6,0.011963,0.212646,-0.124390
4290169,0,-5,-4,-0.049072,0.151611,-0.002319
4294157,0,-9,-1,-0.049072,-0.092529,0.180786
4298154,2,-10,-3,0.072998,-0.153564,0.058716
4302143,3,-7,-4,0.134033,0.029541,-0.002319
4306052,3,-7,-4,0.134033,0.029541,-0.002319
4309954,1,-8,-4,0.011963,-0.031494,-0.002319
4313951,0,-9,-5,-0.049072,-0.092529,-0.063354
4318026,2,-7,-7,0.072998,0.029541,-0.185425
4321936,1,-6,-7,0.011963,0.090576,-0.185425
4325838,1,-6,-7,0.011963,0.090576,-0.185425
4329748,0,-9,-3,-0.049072,-0.092529,0.058716
4333737,-1,-8,-4,-0.110107,-0.031494,-0.002319
4337907,3,-8,-4,0.134033,-0.031494,-0.002319
4341896,2,-9,-4,0.072998,-0.092529,-0.002319
4345892,0,-6,-3,-0.049072,0.090576,0.058716
4349794,0,-6,-3,-0.049072,0.090576,0.058716
4353704,1,-7,-3,0.011963,0.029541,0.058716
4357519,3,-9,-5,0.134033,-0.092529,-0.063354
4361516,3,-7,-1,0.134033,0.029541,0.180786
4365331,3,-7,-1,0.134033,0.029541,0.180786
4369154,2,-5,-3,0.072998,0.151611,0.058716
4372969,1,-6,-3,0.011963,0.090576,0.058716
4376792,4,-8,-3,0.195068,-0.031494,0.058716
4380694,0,-8,-4,-0.049072,-0.031494,-0.002319
4384777,0,-8,-4,-0.049072,-0.031494,-0.002319
4388853,-2,-7,-6,-0.171143,0.029541,-0.124390
4392936,0,-8,-2,-0.049072,-0.031494,0.119751
4396925,5,-11,-4,0.256104,-0.214600,-0.002319
4401008,4,-8,-4,0.195068,-0.031494,-0.002319
4404997,0,-4,-6,-0.049072,0.212646,-0.124390
4408993,0,-4,-6,-0.049072,0.212646,-0.124390
4412982,2,-8,-4,0.072998,-0.031494,-0.002319
4416979,-1,-6,-3,-0.110107,0.090576,0.058716
4420968,-4,-4,-4,-0.293213,0.212646,-0.002319
4425051,2,-8,-5,0.072998,-0.031494,-0.063354
4429040,2,-8,-5,0.072998,-0.031494,-0.063354
4433036,-2,-8,-2,-0.171143,-0.031494,0.119751
4437112,1,-9,-1,0.011963,-0.092529,0.180786
4441022,4,-8,-3,0.195068,-0.031494,0.058716
4444924,3,-8,-5,0.134033,-0.031494,-0.063354
4448920,3,-8,-5,0.134033,-0.031494,-0.063354
4452909,1,-6,-2,0.011963,0.090576,0.119751
4456732,2,-9,-3,0.072998,-0.092529,0.058716
4460634,2,-7,-3,0.072998,0.029541,0.058716
4464457,1,-7,-2,0.011963,0.029541,0.119751
4468272,1,-7,-2,0.011963,0.029541,0.119751
4472104,3,-9,-4,0.134033,-0.092529,-0.002319
4476093,2,-6,-6,0.072998,0.090576,-0.124390
4479993,0,-5,-3,-0.049072,0.151611,0.058716
4483895,0,-5,-3,-0.049072,0.151611,0.058716
4487814,-1,-5,-4,-0.110107,0.151611,-0.002319
4491881,1,-6,-5,0.011963,0.090576,-0.063354
4495791,3,-7,-4,0.134033,0.029541,-0.002319
4499693,3,-8,-3,0.134033,-0.031494,0.058716
4503606,3,-8,-3,0.134033,-0.031494,0.058716
4507504,0,-5,-4,-0.049072,0.151611,-0.002319
4511501,-1,-11,-5,-0.110107,-0.214600,-0.063354
4515750,1,-7,-5,0.011963,0.029541,-0.063354
4519660,1,-8,-1,0.011963,-0.031494,0.180786
4523562,0,-10,-3,-0.049072,-0.153564,0.058716
4527645,0,-10,-3,-0.049072,-0.153564,0.058716
4531721,0,-11,-5,-0.049072,-0.214600,-0.063354
4535891,1,-6,-5,0.011963,0.090576,-0.063354
4539793,0,-8,-1,-0.049072,-0.031494,0.180786
4543789,0,-8,-2,-0.049072,-0.031494,0.119751
4547778,0,-8,-2,-0.049072,-0.031494,0.119751
4551775,-2,-9,-4,-0.171143,-0.092529,-0.002319
4555937,-2,-7,-6,-0.171143,0.029541,-0.124390
4560020,1,-7,-4,0.011963,0.029541,-0.002319
4563922,1,-8,-5,0.011963,-0.031494,-0.063354
4567919,2,-8,-5,0.072998,-0.031494,-0.063354
4571907,2,-8,-5,0.072998,-0.031494,-0.063354
4575904,2,-9,-7,0.072998,-0.092529,-0.185425
4579893,1,-9,-6,0.011963,-0.092529,-0.124390
4583889,1,-10,-2,0.011963,-0.153564,0.119751
4587878,1,-7,-5,0.011963,0.029541,-0.063354
4591788,1,-7,-5,0.011963,0.029541,-0.063354
4595690,1,-8,-6,0.011963,-0.031494,-0.124390
4599686,2,-9,-5,0.072998,-0.092529,-0.063354
4603675,1,-9,-3,0.011963,-0.092529,0.058716
4607585,2,-6,-2,0.072998,0.090576,0.119751
4611400,2,-6,-2,0.072998,0.090576,0.119751
4615223,1,-8,-3,0.011963,-0.031494,0.058716
4619125,3,-8,-3,0.134033,-0.031494,0.058716
4623035,1,-7,-4,0.011963,0.029541,-0.002319
4626937,1,-7,-4,0.011963,0.029541,-0.002319
