file,duration_s,gx_mean_dps,gy_mean_dps,gz_mean_dps,gx_std_dps,gy_std_dps,gz_std_dps,gx_drift_deg_per_min,gy_drift_deg_per_min,gz_drift_deg_per_min,gx_final_angle_deg,gy_final_angle_deg,gz_final_angle_deg
imu_drift_2min_v3_opvarmet_stående.csv,119.994934,0.00630878875518672,-0.019547660041493775,-0.013644561908713692,0.08487098646710672,0.08378810367422315,0.08560850462699807,0.42944978382510807,-1.207036030903606,-0.8671771573600693,0.756342151188222,-2.350156739582823,-1.6353612468387233
imu_drift_2min_v6_opvarmet_stående.csv,119.994934,0.003617522448132782,-0.022352484605809134,-0.009844991078838175,0.08546876471708215,0.0844327786343254,0.08633834398617306,0.23674266858948642,-1.364374869973338,-0.6199530932553566,0.43848193864404383,-2.69118468369193,-1.1795049162270272
imu_drift_2min_v8_opvarmet_stående.csv,119.994934,0.009276211784232364,-0.015813376431535273,-0.001123905062240665,0.08512022045870382,0.08411461228274364,0.08602172252074004,0.5281800846030964,-0.9430722194105298,-0.0710726037774362,1.1175134930100161,-1.9006288802489257,-0.13391665534593902
imu_drift_2min_v4_opvarmet_liggende.csv,119.994934,0.009549301244813279,0.03794664543568465,-0.004576269419087135,0.08808329890870949,0.08841273561079145,0.08679679504337304,0.3762632290709541,2.4620125312985857,-0.2576295558396362,1.1471690982451177,4.5655666622491236,-0.5555802571740045
imu_drift_2min_v5_opvarmet_liggende.csv,119.994934,-0.0015609146058091273,-0.011990222697095437,-0.012381196265560166,0.08538055991289852,0.08909010837007104,0.08588366921533806,-0.11492957103324086,-0.6746373716828223,-0.7095615930103298,-0.18779406703295629,-1.4406417486250147,-1.4803679480690086
imu_drift_2min_v7_opvarmet_liggende.csv,119.994934,0.008038322697095437,-0.014727896887966805,-0.011923356887966804,0.08531041327086805,0.09144927052989638,0.08657074184625689,0.4697190196721695,-0.8884995487214411,-0.6889826794084712,0.963122994136063,-1.7696263271649404,-1.4325309310009415
