ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e844h ( 59460) map
I (97) esp_image: segment 1: paddr=0001e86c vaddr=3fc94e00 size=017ach (  6060) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c788h (116616) map
I (122) esp_image: segment 3: paddr=0003c7b0 vaddr=3fc965ac size=015d4h (  5588) load
I (124) esp_image: segment 4: paddr=0003dd8c vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004eab4 vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (173) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      90b41be-dirty
I (183) app_init: Compile time:     Apr 22 2026 13:48:19
I (188) app_init: ELF file SHA256:  8bd271c93...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (200) efuse_init: Max chip rev:     v0.99 
I (204) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
4530419,2,-5,-4,0.007324,0.162476,-0.010010
4534328,1,-6,-7,-0.053711,0.101440,-0.193115
4538319,-2,-7,-5,-0.236816,0.040405,-0.071045
4542400,-2,-7,-5,-0.236816,0.040405,-0.071045
4546476,1,-8,-4,-0.053711,-0.020630,-0.010010
4550560,1,-6,-4,-0.053711,0.101440,-0.010010
4554549,3,-7,-3,0.068359,0.040405,0.051025
4558371,3,-8,-2,0.068359,-0.020630,0.112061
4562273,3,-8,-2,0.068359,-0.020630,0.112061
4566183,2,-7,-3,0.007324,0.040405,0.051025
4569998,1,-7,-4,-0.053711,0.040405,-0.010010
4573994,1,-7,-5,-0.053711,0.040405,-0.071045
4577983,-1,-10,-4,-0.175781,-0.142700,-0.010010
4582240,-1,-10,-4,-0.175781,-0.142700,-0.010010
4586489,2,-8,-5,0.007324,-0.020630,-0.071045
4590486,0,-10,-3,-0.114746,-0.142700,0.051025
4594562,0,-5,-5,-0.114746,0.162476,-0.071045
4598558,0,-6,-5,-0.114746,0.101440,-0.071045
4602547,3,-7,-3,0.068359,0.040405,0.051025
4606370,3,-7,-3,0.068359,0.040405,0.051025
4610185,0,-7,-3,-0.114746,0.040405,0.051025
4614104,0,-6,-6,-0.114746,0.101440,-0.132080
4618092,3,-8,-5,0.068359,-0.020630,-0.071045
4622089,3,-8,-5,0.068359,-0.020630,-0.071045
4626076,1,-6,-5,-0.053711,0.101440,-0.071045
4630074,-1,-7,-6,-0.175781,0.040405,-0.132080
4634141,1,-7,-6,-0.053711,0.040405,-0.132080
4638137,2,-7,-5,0.007324,0.040405,-0.071045
4642039,0,-7,-7,-0.114746,0.040405,-0.193115
4646036,0,-7,-7,-0.114746,0.040405,-0.193115
4650025,4,-8,-4,0.129395,-0.020630,-0.010010
4654021,1,-9,-1,-0.053711,-0.081665,0.173096
4658010,0,-8,-4,-0.114746,-0.020630,-0.010010
4662103,3,-8,-4,0.068359,-0.020630,-0.010010
4666091,3,-8,-4,0.068359,-0.020630,-0.010010
4670085,4,-8,-3,0.129395,-0.020630,0.051025
4673981,1,-4,-6,-0.053711,0.223511,-0.132080
4677977,2,-7,-4,0.007324,0.040405,-0.010010
4681879,3,-8,-4,0.068359,-0.020630,-0.010010
4685876,3,-8,-4,0.068359,-0.020630,-0.010010
4689865,2,-8,-4,0.007324,-0.020630,-0.010010
4693861,3,-9,-4,0.068359,-0.081665,-0.010010
4697850,2,-9,-2,0.007324,-0.081665,0.112061
4701760,1,-8,-4,-0.053711,-0.020630,-0.010010
4705835,1,-8,-4,-0.053711,-0.020630,-0.010010
4709918,3,-6,-5,0.068359,0.101440,-0.071045
4713826,3,-4,-5,0.068359,0.223511,-0.071045
4717730,2,-5,-4,0.007324,0.162476,-0.010010
4721632,2,-7,-7,0.007324,0.040405,-0.193115
4725542,2,-7,-7,0.007324,0.040405,-0.193115
4729444,1,-7,-5,-0.053711,0.040405,-0.071045
4733440,3,-7,-2,0.068359,0.040405,0.112061
4737255,0,-7,-2,-0.114746,0.040405,0.112061
4741165,0,-8,-2,-0.114746,-0.020630,0.112061
4745154,0,-8,-2,-0.114746,-0.020630,0.112061
4749151,6,-8,-4,0.251465,-0.020630,-0.010010
4753139,2,-6,-6,0.007324,0.101440,-0.132080
4757049,3,-7,-4,0.068359,0.040405,-0.010010
4760951,1,-8,-3,-0.053711,-0.020630,0.051025
4764947,1,-8,-3,-0.053711,-0.020630,0.051025
4768936,2,-5,-1,0.007324,0.162476,0.173096
4772759,2,-6,-4,0.007324,0.101440,-0.010010
4776661,4,-8,-3,0.129395,-0.020630,0.051025
