event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
2,0,70039,-1133,-16236,689,3,-45,-4
2,1,70044,-1205,-16239,651,6,-42,-5
2,2,70049,-1205,-16163,683,7,-30,-6
2,3,70054,-1165,-16196,719,8,-14,-6
2,4,70059,-1113,-16222,729,11,6,-8
2,5,70064,-1097,-16236,739,12,28,-8
2,6,70069,-1067,-16302,724,15,48,-11
2,7,70074,-1017,-16326,848,13,53,-10
2,8,70079,-979,-16341,993,13,47,-10
2,9,70084,-929,-16366,1138,13,43,-12
2,10,70089,-977,-16351,1135,14,39,-12
2,11,70094,-987,-16351,1034,14,25,-14
2,12,70099,-1069,-16428,966,15,2,-13
2,13,70104,-1028,-16459,1010,11,-29,-13
2,14,70109,-1050,-16501,1092,8,-58,-12
2,15,70114,-1024,-16408,1073,6,-78,-12
2,16,70119,-1066,-16368,849,10,-86,-11
2,17,70124,-1149,-16304,702,14,-81,-13
2,18,70129,-1127,-16287,676,11,-76,-14
2,19,70134,-1024,-16310,694,10,-76,-10
2,20,70139,-912,-16303,857,9,-72,-12
2,21,70144,-900,-16296,956,14,-59,-13
2,22,70149,-943,-16286,975,17,-36,-15
2,23,70154,-1029,-16206,971,16,-16,-16
2,24,70159,-1103,-16207,850,20,-5,-14
2,25,70164,-1088,-16202,779,19,1,-15
2,26,70169,-1080,-16190,816,16,-2,-16
2,27,70174,-1048,-16180,949,14,-14,-16
2,28,70179,-1025,-16057,1137,14,-28,-16
2,29,70184,-1001,-16089,1118,15,-32,-20
2,30,70189,-974,-16061,1122,15,-44,-16
2,31,70194,-968,-16093,1074,14,-62,-17
2,32,70199,-897,-16147,998,12,-85,-18
2,33,70204,-900,-16255,904,11,-101,-17
2,34,70209,-854,-16396,954,10,-100,-14
2,35,70214,-846,-16462,1017,10,-89,-15
2,36,70219,-835,-16532,1064,10,-69,-14
2,37,70224,-881,-16618,903,12,-47,-15
2,38,70229,-870,-16651,838,14,-20,-15
2,39,70234,-880,-16650,924,12,1,-14
2,40,70239,-925,-16625,973,11,14,-15
2,41,70244,-931,-16546,914,12,28,-16
2,42,70249,-991,-16451,885,13,47,-16
2,43,70254,-1008,-16436,934,11,61,-15
2,44,70259,-997,-16413,998,15,64,-15
2,45,70264,-970,-16404,1028,14,58,-16
2,46,70269,-928,-16354,1076,12,52,-19
2,47,70274,-948,-16350,1134,10,43,-17
2,48,70279,-978,-16365,1153,10,28,-19
2,49,70284,-951,-16398,1136,10,8,-16
2,50,70289,-969,-16422,1078,8,-13,-13
2,51,70294,-976,-16473,993,7,-33,-15
2,52,70299,-997,-16576,947,7,-53,-13
2,53,70304,-992,-16600,855,7,-69,-12
2,54,70309,-1062,-16666,801,5,-74,-12
2,55,70314,-1032,-16719,739,9,-72,-14
2,56,70319,-1028,-16802,697,13,-63,-12
2,57,70324,-949,-16851,735,12,-52,-10
2,58,70329,-895,-16843,780,13,-39,-12
2,59,70334,-976,-16859,809,13,-28,-14
2,60,70339,-917,-16827,833,12,-12,-15
2,61,70344,-956,-16790,851,14,6,-15
2,62,70349,-973,-16776,859,16,19,-14
2,63,70354,-987,-16720,856,14,23,-15
2,64,70359,-1049,-16695,848,12,28,-18
2,65,70364,-1036,-16661,793,15,28,-16
2,66,70369,-1040,-16643,850,16,26,-15
2,67,70374,-979,-16623,852,17,23,-14
2,68,70379,-941,-16593,838,19,20,-13
2,69,70384,-1062,-16594,949,19,15,-12
2,70,70389,-1122,-16573,1029,17,9,-15
2,71,70394,-1068,-16480,1027,19,-3,-17
2,72,70399,-969,-16509,1082,18,-13,-14
2,73,70404,-861,-16476,1151,16,-22,-12
2,74,70409,-867,-16440,1219,13,-35,-14
2,75,70414,-878,-16445,1142,11,-55,-13
2,76,70419,-960,-16481,1121,8,-75,-13
2,77,70424,-903,-16496,1020,9,-86,-14
2,78,70429,-849,-16530,946,9,-85,-7
2,79,70434,-872,-16540,898,12,-75,-8
2,80,70439,-940,-16510,803,12,-64,-11
2,81,70444,-1032,-16468,634,11,-49,-11
2,82,70449,-1067,-16418,609,14,-29,-11
2,83,70454,-1149,-16377,672,13,-8,-13
2,84,70459,-1081,-16332,742,12,15,-14
2,85,70464,-1017,-16256,752,15,38,-14
2,86,70469,-983,-16232,785,17,58,-16
2,87,70474,-978,-16204,865,17,67,-16
2,88,70479,-989,-16199,978,18,62,-14
2,89,70484,-998,-16206,1060,16,56,-15
2,90,70489,-973,-16220,1052,15,50,-15
2,91,70494,-988,-16251,1010,17,43,-14
2,92,70499,-959,-16270,1102,17,34,-13
2,93,70504,-903,-16320,1232,15,18,-12
2,94,70509,-818,-16413,1269,14,1,-9
2,95,70514,-722,-16492,1296,10,-11,-11
2,96,70519,-748,-16482,1238,10,-16,-11
2,97,70524,-834,-16515,1183,12,-23,-7
2,98,70529,-945,-16529,1125,8,-32,-6
2,99,70534,-937,-16497,1103,5,-43,-7
2,100,70539,-861,-16487,1052,5,-46,-4
2,101,70544,-834,-16456,1056,5,-49,-2
2,102,70549,-914,-16354,944,5,-41,-4
2,103,70554,-1054,-16283,868,3,-33,-3
2,104,70559,-1192,-16176,834,4,-22,-3
2,105,70564,-1205,-16146,685,5,-15,-5
2,106,70569,-1141,-16192,632,7,-5,-6
2,107,70574,-1049,-16236,612,6,7,-7
2,108,70579,-1021,-16256,708,5,22,-8
2,109,70584,-1034,-16271,845,5,37,-8
2,110,70589,-1015,-16266,960,6,51,-9
2,111,70594,-1032,-16293,993,9,70,-9
2,112,70599,-1007,-16315,926,13,81,-11
2,113,70604,-933,-16350,957,14,84,-9
2,114,70609,-859,-16402,1202,9,76,-8
2,115,70614,-745,-16488,1372,5,66,-6
2,116,70619,-746,-16467,1393,4,52,-6
2,117,70624,-791,-16530,1403,4,41,-6
2,118,70629,-856,-16512,1402,1,29,-5
2,119,70634,-995,-16485,1305,1,7,-1
2,120,70639,-1085,-16454,1155,2,-16,0
2,121,70644,-1095,-16407,1000,-4,-41,-2
2,122,70649,-1095,-16311,941,-6,-63,1
2,123,70654,-1057,-16262,934,-8,-80,2
2,124,70659,-986,-16221,962,-9,-92,1
2,125,70664,-990,-16203,965,-5,-98,0
2,126,70669,-979,-16158,884,-6,-93,0
2,127,70674,-1048,-16127,790,-6,-80,-1
2,128,70679,-1042,-16167,678,-4,-69,-4
2,129,70684,-1109,-16192,609,-3,-51,-2
2,130,70689,-1165,-16262,630,0,-29,-4
2,131,70694,-1168,-16296,711,-2,2,-6
2,132,70699,-1133,-16316,805,0,27,-7
2,133,70704,-1183,-16339,902,4,48,-8
2,134,70709,-1177,-16268,1120,3,70,-10
