event_id,seq,ts_ms,ax,ay,az,gx,gy,gz,putt_start_valid,impact_seq
1,588,28696,781,-16691,555,94,24,53,1,382
1,589,28701,768,-16604,581,91,-4,56,1,382
1,590,28706,830,-16623,434,92,-30,59,1,382
1,591,28711,771,-16700,625,92,-40,53,1,382
1,592,28716,876,-16822,402,86,-44,58,1,382
1,593,28721,730,-16635,305,83,-30,54,1,382
1,594,28726,809,-16680,200,82,-17,54,1,382
1,595,28731,739,-16613,354,80,-8,52,1,382
1,596,28736,852,-16624,335,77,-7,53,1,382
1,597,28741,869,-16627,484,77,-6,54,1,382
1,598,28746,851,-16609,437,77,-13,51,1,382
1,599,28751,803,-16618,478,75,-13,53,1,382
1,600,28756,801,-16621,501,72,-19,54,1,382
1,601,28761,785,-16608,556,72,-29,56,1,382
1,602,28766,776,-16579,573,72,-46,57,1,382
1,603,28771,762,-16596,529,72,-66,57,1,382
1,604,28776,688,-16553,476,68,-81,54,1,382
1,605,28781,696,-16488,447,63,-93,56,1,382
1,606,28786,702,-16462,494,61,-99,56,1,382
1,607,28791,785,-16429,481,61,-100,56,1,382
1,608,28796,783,-16455,327,61,-92,54,1,382
1,609,28801,750,-16464,284,60,-79,54,1,382
1,610,28806,727,-16462,339,55,-69,50,1,382
1,611,28811,750,-16449,318,52,-62,50,1,382
1,612,28816,844,-16378,297,53,-51,51,1,382
1,613,28821,884,-16369,323,50,-32,50,1,382
1,614,28826,862,-16381,390,47,-20,48,1,382
1,615,28831,829,-16376,492,46,-21,52,1,382
1,616,28836,895,-16383,566,45,-31,50,1,382
1,617,28841,938,-16403,488,45,-37,50,1,382
1,618,28846,832,-16382,418,43,-39,49,1,382
1,619,28851,772,-16379,466,40,-41,48,1,382
1,620,28856,754,-16340,505,39,-46,46,1,382
1,621,28861,738,-16339,493,37,-50,47,1,382
1,622,28866,752,-16330,449,33,-47,47,1,382
1,623,28871,779,-16362,446,32,-39,43,1,382
1,624,28876,734,-16370,408,29,-39,42,1,382
1,625,28881,747,-16355,390,29,-44,43,1,382
1,626,28886,806,-16395,364,27,-44,41,1,382
1,627,28891,777,-16413,434,25,-41,42,1,382
1,628,28896,761,-16456,402,20,-37,40,1,382
1,629,28901,745,-16496,387,21,-32,40,1,382
1,630,28906,751,-16459,396,24,-25,39,1,382
1,631,28911,774,-16447,461,23,-22,37,1,382
1,632,28916,749,-16463,507,17,-27,39,1,382
1,633,28921,835,-16448,507,13,-35,38,1,382
1,634,28926,959,-16469,485,13,-43,36,1,382
1,635,28931,919,-16480,512,12,-49,34,1,382
1,636,28936,888,-16451,507,11,-57,34,1,382
1,637,28941,830,-16395,437,9,-64,33,1,382
1,638,28946,807,-16366,361,13,-67,36,1,382
1,639,28951,803,-16367,332,10,-63,35,1,382
1,640,28956,818,-16336,270,4,-57,34,1,382
1,641,28961,778,-16244,265,3,-52,33,1,382
1,642,28966,802,-16150,268,4,-49,30,1,382
1,643,28971,834,-16124,352,2,-47,29,1,382
1,644,28976,810,-16086,410,1,-44,28,1,382
1,645,28981,788,-16067,417,0,-43,29,1,382
1,646,28986,754,-16098,413,-3,-41,27,1,382
1,647,28991,763,-16093,572,-3,-40,25,1,382
1,648,28996,742,-16098,666,-5,-43,27,1,382
1,649,29001,784,-16181,586,-12,-54,24,1,382
1,650,29006,703,-16224,643,-13,-65,22,1,382
1,651,29011,716,-16225,744,-15,-75,22,1,382
1,652,29016,739,-16261,709,-17,-86,22,1,382
1,653,29021,734,-16351,578,-19,-91,24,1,382
1,654,29026,633,-16400,517,-19,-89,20,1,382
1,655,29031,616,-16468,498,-22,-89,21,1,382
1,656,29036,644,-16443,470,-22,-91,19,1,382
1,657,29041,603,-16482,456,-26,-87,14,1,382
1,658,29046,598,-16503,380,-28,-76,15,1,382
1,659,29051,637,-16532,326,-27,-61,13,1,382
1,660,29056,618,-16565,315,-28,-49,11,1,382
1,661,29061,574,-16564,381,-31,-44,11,1,382
1,662,29066,589,-16504,384,-31,-41,8,1,382
1,663,29071,573,-16456,377,-34,-35,7,1,382
1,664,29076,566,-16441,412,-36,-24,2,1,382
1,665,29081,561,-16440,518,-36,-13,1,1,382
1,666,29086,628,-16426,626,-37,-13,-1,1,382
1,667,29091,664,-16408,639,-38,-14,0,1,382
1,668,29096,703,-16419,639,-38,-14,-3,1,382
1,669,29101,700,-16458,616,-40,-21,-5,1,382
1,670,29106,667,-16479,629,-40,-33,-4,1,382
1,671,29111,688,-16488,545,-42,-38,-3,1,382
1,672,29116,674,-16505,521,-43,-41,-5,1,382
1,673,29121,682,-16564,518,-44,-42,-6,1,382
1,674,29126,684,-16545,483,-44,-43,-5,1,382
1,675,29131,667,-16557,533,-41,-50,-6,1,382
1,676,29136,680,-16553,520,-43,-57,-7,1,382
1,677,29141,672,-16607,469,-42,-62,-7,1,382
1,678,29146,694,-16604,489,-44,-62,-9,1,382
1,679,29151,755,-16606,460,-45,-63,-11,1,382
1,680,29156,780,-16596,485,-44,-68,-12,1,382
1,681,29161,737,-16577,482,-43,-68,-12,1,382
1,682,29166,745,-16554,447,-45,-62,-11,1,382
1,683,29171,780,-16513,357,-46,-50,-12,1,382
1,684,29176,790,-16519,282,-48,-32,-14,1,382
1,685,29181,806,-16520,284,-45,-13,-15,1,382
1,686,29186,803,-16495,326,-47,5,-17,1,382
1,687,29191,758,-16530,313,-49,20,-19,1,382
1,688,29196,815,-16512,347,-48,32,-17,1,382
1,689,29201,805,-16524,389,-50,46,-19,1,382
1,690,29206,780,-16536,431,-48,52,-22,1,382
1,691,29211,792,-16561,443,-49,53,-22,1,382
1,692,29216,733,-16581,514,-46,49,-23,1,382
1,693,29221,685,-16588,531,-46,43,-23,1,382
1,694,29226,669,-16593,548,-48,32,-21,1,382
1,695,29231,651,-16619,538,-46,21,-21,1,382
1,696,29236,670,-16632,547,-44,14,-22,1,382
1,697,29241,640,-16647,560,-45,7,-24,1,382
1,698,29246,629,-16604,617,-42,1,-26,1,382
1,699,29251,586,-16557,624,-42,-5,-25,1,382
1,700,29256,578,-16595,613,-45,-18,-24,1,382
1,701,29261,612,-16609,548,-44,-26,-24,1,382
1,702,29266,609,-16599,531,-44,-32,-26,1,382
1,703,29271,581,-16607,515,-45,-39,-25,1,382
1,704,29276,628,-16602,501,-40,-46,-24,1,382
1,705,29281,660,-16569,408,-38,-51,-26,1,382
1,706,29286,673,-16567,375,-41,-43,-28,1,382
1,707,29291,708,-16569,346,-44,-36,-30,1,382
1,708,29296,738,-16521,393,-40,-32,-31,1,382
1,709,29301,754,-16510,349,-35,-23,-31,1,382
1,710,29306,720,-16463,301,-37,-10,-32,1,382
1,711,29311,741,-16478,347,-38,1,-32,1,382
1,712,29316,756,-16432,417,-36,8,-32,1,382
1,713,29321,755,-16396,466,-34,10,-31,1,382
1,714,29326,817,-16423,485,-34,13,-32,1,382
1,715,29331,809,-16408,535,-33,13,-35,1,382
1,716,29336,763,-16376,520,-32,13,-35,1,382
1,717,29341,759,-16383,511,-32,6,-30,1,382
1,718,29346,754,-16396,521,-29,3,-34,1,382
1,719,29351,795,-16382,564,-30,2,-32,1,382
1,720,29356,798,-16378,574,-29,-9,-30,1,382
1,721,29361,792,-16350,476,-28,-21,-31,1,382
1,722,29366,685,-16386,354,-26,-34,-30,1,382
1,723,29371,629,-16402,338,-25,-31,-35,1,382
1,724,29376,582,-16452,334,-23,-22,-34,1,382
1,725,29381,629,-16472,316,-21,-11,-33,1,382
1,726,29386,660,-16460,384,-21,6,-36,1,382
1,727,29391,712,-16438,436,-22,18,-40,1,382
1,728,29396,728,-16444,549,-19,22,-37,1,382
1,729,29401,776,-16411,536,-17,23,-38,1,382
1,730,29406,839,-16380,495,-16,24,-39,1,382
1,731,29411,889,-16332,526,-17,24,-39,1,382
1,732,29416,872,-16323,564,-19,18,-38,1,382
1,733,29421,863,-16372,465,-18,11,-36,1,382
1,734,29426,839,-16444,403,-15,6,-35,1,382
1,735,29431,801,-16539,365,-13,7,-36,1,382
1,736,29436,744,-16604,333,-13,5,-36,1,382
1,737,29441,755,-16611,345,-10,1,-35,1,382
1,738,29446,784,-16550,357,-9,-2,-33,1,382
1,739,29451,752,-16565,309,-7,-5,-36,1,382
1,740,29456,694,-16583,270,-7,0,-37,1,382
1,741,29461,703,-16561,370,-8,5,-35,1,382
1,742,29466,702,-16570,435,-5,8,-37,1,382
1,743,29471,730,-16537,419,-4,12,-38,1,382
1,744,29476,772,-16493,434,-7,19,-39,1,382
1,745,29481,789,-16562,445,-5,21,-39,1,382
1,746,29486,843,-16537,438,-2,13,-37,1,382
1,747,29491,888,-16551,421,-1,3,-35,1,382
1,748,29496,869,-16541,331,2,5,-36,1,382
1,749,29501,793,-16584,328,3,11,-39,1,382
1,750,29506,777,-16573,297,1,17,-38,1,382
1,751,29511,805,-16557,291,0,21,-38,1,382
1,752,29516,773,-16558,328,0,26,-37,1,382
1,753,29521,743,-16591,355,3,32,-39,1,382
1,754,29526,742,-16611,347,6,32,-38,1,382
1,755,29531,789,-16572,322,7,30,-38,1,382
1,756,29536,800,-16551,369,6,29,-37,1,382
1,757,29541,842,-16539,401,6,22,-35,1,382
1,758,29546,828,-16505,368,8,17,-36,1,382
1,759,29551,796,-16490,356,11,13,-39,1,382
1,760,29556,788,-16510,385,11,12,-40,1,382
1,761,29561,777,-16467,434,10,11,-39,1,382
1,762,29566,857,-16436,452,11,9,-37,1,382
1,763,29571,794,-16458,447,12,10,-37,1,382
1,764,29576,754,-16429,389,12,12,-39,1,382
1,765,29581,777,-16403,410,13,16,-38,1,382
1,766,29586,799,-16433,392,11,17,-38,1,382
1,767,29591,797,-16441,389,9,20,-38,1,382
1,768,29596,789,-16464,425,9,24,-39,1,382
1,769,29601,827,-16494,395,13,23,-41,1,382
1,770,29606,785,-16494,420,14,19,-39,1,382
1,771,29611,764,-16537,448,12,18,-37,1,382
1,772,29616,751,-16515,413,12,16,-35,1,382
1,773,29621,782,-16548,381,11,15,-40,1,382
1,774,29626,820,-16619,331,12,16,-38,1,382
1,775,29631,743,-16613,362,15,20,-40,1,382
1,776,29636,729,-16645,365,14,15,-39,1,382
1,777,29641,742,-16665,420,14,11,-37,1,382
1,778,29646,773,-16626,448,16,7,-40,1,382
1,779,29651,799,-16585,413,15,1,-40,1,382
1,780,29656,784,-16617,433,13,-5,-40,1,382
1,781,29661,791,-16622,462,16,-16,-38,1,382
1,782,29666,777,-16591,421,17,-31,-36,1,382
1,783,19671,26,-16459,1538,18,-131,8,1,382
1,784,19676,-79,-16515,1473,21,-139,8,1,382
1,785,19681,-27,-16508,1553,19,-138,9,1,382
1,786,19686,-45,-16448,1659,18,-129,9,1,382
1,787,19691,-14,-16367,1829,19,-115,10,1,382
1,788,19696,17,-16367,2005,21,-107,10,1,382
1,789,19701,-25,-16410,2032,19,-100,8,1,382
1,790,19706,-149,-16399,1928,17,-94,9,1,382
1,791,19711,-155,-16375,1821,16,-84,5,1,382
1,792,19716,-122,-16401,1915,17,-62,4,1,382
1,793,19721,-68,-16451,1923,14,-45,3,1,382
1,794,19726,-86,-16375,2008,13,-38,3,1,382
1,795,19731,-131,-16320,2010,11,-36,1,1,382
1,796,19736,-134,-16385,1896,12,-34,1,1,382
1,797,19741,-78,-16427,1832,10,-31,2,1,382
1,798,19746,-142,-16457,1818,13,-20,3,1,382
1,799,19751,-97,-16429,1830,11,-21,2,1,382
1,800,19756,-76,-16353,1811,12,-29,3,1,382
1,801,19761,-65,-16355,1707,14,-35,3,1,382
1,802,19766,-88,-16390,1545,17,-43,1,1,382
1,803,19771,-88,-16471,1445,20,-50,4,1,382
1,804,19776,-38,-16557,1511,21,-52,5,1,382
1,805,19781,137,-16524,1739,20,-61,9,1,382
1,806,19786,245,-16355,1998,17,-67,14,1,382
1,807,19791,206,-16283,2112,17,-69,16,1,382
1,808,19796,133,-16325,2110,19,-69,14,1,382
1,809,19801,46,-16372,1933,20,-71,16,1,382
1,810,19806,11,-16421,1768,21,-63,15,1,382
1,811,19811,50,-16397,1579,17,-52,16,1,382
1,812,19816,104,-16435,1690,18,-46,18,1,382
1,813,19821,121,-16424,1863,18,-52,19,1,382
1,814,19826,64,-16371,1924,21,-66,21,1,382
1,815,19831,31,-16322,1844,19,-59,19,1,382
1,816,19836,58,-16329,1796,19,-37,16,1,382
1,817,19841,124,-16373,1766,18,-11,17,1,382
1,818,19846,110,-16438,1751,17,9,17,1,382
1,819,19851,85,-16440,1718,21,18,15,1,382
1,820,19856,65,-16392,1661,18,26,11,1,382
1,821,19861,60,-16437,1671,18,69,12,1,382
1,822,19866,94,-16435,1655,18,95,10,1,382
1,823,19871,126,-16379,1653,17,118,9,1,382
1,824,19876,108,-16395,1526,18,139,8,1,382
1,825,19881,75,-16453,1469,20,153,4,1,382
1,826,19886,85,-16484,1354,19,170,4,1,382
1,827,19891,43,-16485,1334,17,196,2,1,382
1,828,19896,14,-16484,1382,16,223,2,1,382
1,829,19901,-22,-16431,1355,19,245,-2,1,382
1,830,19906,-83,-16454,1405,20,272,-5,1,382
1,831,19911,-98,-16436,1407,21,291,-6,1,382
1,832,19916,-116,-16457,1400,22,314,-7,1,382
1,833,19921,-104,-16470,1474,22,337,-13,1,382
1,834,19926,6,-16453,1650,23,354,-12,1,382
1,835,19931,61,-16397,1848,25,366,-12,1,382
1,836,19936,65,-16390,1920,21,376,-12,1,382
1,837,19941,12,-16340,1949,19,377,-9,1,382
1,838,19946,25,-16306,1927,23,378,-8,1,382
1,839,19951,36,-16344,1900,25,375,-5,1,382
1,840,19956,34,-16404,2007,26,374,-6,1,382
1,841,19961,8,-16388,2038,23,360,-2,1,382
1,842,19966,-26,-16383,2110,22,343,2,1,382
1,843,19971,-19,-16353,2167,20,327,3,1,382
1,844,19976,-2,-16363,2214,20,311,9,1,382
1,845,19981,-57,-16389,2266,20,297,12,1,382
1,846,19986,-187,-16375,2241,20,281,14,1,382
1,847,19991,-252,-16350,2180,21,261,19,1,382
1,848,19996,-361,-16393,2163,19,244,21,1,382
1,849,20001,-379,-16356,2118,20,232,22,1,382
1,850,20006,-404,-16358,2174,21,218,22,1,382
1,851,20011,-459,-16353,2198,19,204,22,1,382
1,852,20016,-572,-16359,2223,18,190,26,1,382
1,853,20021,-654,-16365,2192,18,173,27,1,382
1,854,20026,-628,-16361,2112,18,159,23,1,382
1,855,20031,-759,-16376,2063,17,147,24,1,382
1,856,20036,-829,-16412,2050,20,134,25,1,382
1,857,20041,-884,-16446,2189,21,117,24,1,382
1,858,20046,-888,-16417,2218,20,91,27,1,382
1,859,20051,-874,-16404,2299,18,71,24,1,382
1,860,20056,-814,-16344,2402,16,58,25,1,382
1,861,20061,-819,-16301,2423,18,38,27,1,382
1,862,20066,-806,-16330,2399,20,16,27,1,382
1,863,20071,-748,-16338,2407,18,-8,26,1,382
1,864,20076,-716,-16393,2391,16,-32,25,1,382
1,865,20081,-644,-16373,2396,16,-57,29,1,382
1,866,20086,-547,-16378,2358,14,-76,31,1,382
1,867,20091,-552,-16346,2402,13,-90,31,1,382
1,868,20096,-493,-16340,2306,15,-106,32,1,382
1,869,20101,-435,-16365,2178,16,-114,36,1,382
1,870,20106,-360,-16433,2135,14,-122,33,1,382
1,871,20111,-396,-16380,2097,13,-127,32,1,382
1,872,20116,-357,-16387,2111,11,-133,33,1,382
1,873,20121,-398,-16362,2133,12,-141,35,1,382
1,874,20126,-403,-16352,2103,9,-139,37,1,382
1,875,20131,-355,-16345,2054,8,-124,34,1,382
1,876,20136,-368,-16354,2019,9,-111,31,1,382
1,877,20141,-365,-16392,1968,7,-104,32,1,382
1,878,20146,-399,-16402,1920,5,-97,31,1,382
1,879,20151,-408,-16380,1794,4,-84,27,1,382
1,880,20156,-352,-16349,1696,6,-69,24,1,382
1,881,20161,-334,-16512,1855,5,-50,29,1,382
1,882,20166,-416,-16493,1806,7,-42,21,1,382
1,883,20171,-258,-16315,1857,3,-19,11,1,382
1,884,20176,-319,-16418,1977,3,2,24,1,382
1,885,20181,-343,-16442,1923,2,9,15,1,382
1,886,20186,-441,-16368,1860,3,19,8,1,382
1,887,20191,-541,-16426,1881,1,33,17,1,382
1,888,20196,-479,-16406,1903,-1,46,13,1,382
1,889,20201,-428,-16318,2081,-2,60,6,1,382
1,890,20206,-369,-16294,2153,-2,58,8,1,382
1,891,20211,-408,-16360,2149,3,53,11,1,382
1,892,20216,-437,-16424,2004,1,44,8,1,382
1,893,20221,-450,-16356,1954,-3,46,8,1,382
1,894,20226,-457,-16400,2021,-1,59,5,1,382
1,895,20231,-481,-16346,2079,-2,56,5,1,382
1,896,20236,-494,-16396,2126,-2,52,7,1,382
1,897,20241,-536,-16364,2107,-1,46,4,1,382
1,898,20246,-573,-16395,2080,-3,47,6,1,382
1,899,20251,-616,-16384,2059,-5,53,6,1,382
1,900,20256,-638,-16395,2090,-4,52,5,1,382
1,901,20261,-616,-16386,2116,-3,48,3,1,382
1,902,20266,-596,-16388,2148,-5,39,5,1,382
1,903,20271,-624,-16413,2034,-6,27,6,1,382
1,904,20276,-639,-16391,1974,-4,19,7,1,382
1,905,20281,-609,-16405,2014,-3,13,7,1,382
1,906,20286,-585,-16432,2026,-3,7,8,1,382
1,907,20291,-555,-16387,2118,-5,-4,5,1,382
1,908,20296,-588,-16368,2196,-3,-18,7,1,382
1,909,20301,-690,-16369,2127,-5,-32,10,1,382
1,910,20306,-647,-16356,1975,-5,-41,8,1,382
1,911,20311,-599,-16424,1993,-5,-43,5,1,382
1,912,20316,-568,-16395,1962,-2,-46,7,1,382
1,913,20321,-514,-16404,2044,-2,-54,9,1,382
1,914,20326,-552,-16384,2095,-5,-60,6,1,382
1,915,20331,-548,-16411,2105,-5,-71,7,1,382
1,916,20336,-496,-16390,2051,-3,-74,5,1,382
1,917,20341,-514,-16357,2054,-5,-71,7,1,382
1,918,20346,-498,-16387,2051,-5,-66,5,1,382
1,919,20351,-519,-16426,2064,-5,-70,5,1,382
1,920,20356,-512,-16381,2087,-5,-76,6,1,382
1,921,20361,-520,-16385,2102,-6,-84,3,1,382
1,922,20366,-504,-16350,2083,-6,-89,6,1,382
1,923,20371,-533,-16339,1988,-5,-90,4,1,382
1,924,20376,-528,-16373,1938,-4,-91,3,1,382
1,925,20381,-496,-16411,1898,-3,-91,2,1,382
1,926,20386,-459,-16485,1877,-4,-97,4,1,382
1,927,20391,-465,-16430,1918,-6,-102,9,1,382
1,928,20396,-477,-16403,1930,-5,-106,7,1,382
1,929,20401,-443,-16378,1966,-7,-106,5,1,382
1,930,20406,-429,-16370,1992,-5,-100,2,1,382
1,931,20411,-427,-16408,1977,-5,-95,3,1,382
1,932,20416,-456,-16464,1925,-5,-88,5,1,382
1,933,20421,-452,-16422,1906,-5,-81,4,1,382
1,934,20426,-433,-16413,1941,-3,-73,3,1,382
1,935,20431,-416,-16379,1966,-8,-66,2,1,382
1,936,20436,-447,-16329,1965,-9,-62,0,1,382
1,937,20441,-486,-16362,1900,-5,-56,-1,1,382
1,938,20446,-532,-16372,1838,-4,-48,-2,1,382
1,939,20451,-579,-16455,1832,-4,-41,-5,1,382
1,940,20456,-574,-16464,1853,-4,-40,-5,1,382
1,941,20461,-572,-16397,1922,-10,-39,-6,1,382
1,942,20466,-584,-16368,2034,-9,-37,-8,1,382
1,943,20471,-592,-16363,2060,-5,-41,-7,1,382
1,944,20476,-600,-16383,2030,-6,-48,-6,1,382
1,945,20481,-547,-16407,2011,-7,-53,-5,1,382
1,946,20486,-571,-16413,2026,-4,-62,-5,1,382
1,947,20491,-614,-16412,2071,-7,-74,-5,1,382
1,948,20496,-588,-16376,2032,-4,-87,-3,1,382
1,949,20501,-540,-16369,2061,-5,-99,-2,1,382
1,950,20506,-483,-16379,2106,-3,-111,-2,1,382
1,951,20511,-468,-16356,2126,-6,-123,0,1,382
1,952,20516,-400,-16415,2084,-4,-136,0,1,382
1,953,20521,-403,-16368,2035,-4,-146,0,1,382
1,954,20526,-339,-16379,2038,-4,-158,2,1,382
1,955,20531,-297,-16390,1962,-4,-168,3,1,382
1,956,20536,-290,-16394,1945,-4,-178,6,1,382
1,957,20541,-293,-16402,1931,-4,-182,7,1,382
1,958,20546,-341,-16380,1907,-6,-185,8,1,382
1,959,20551,-325,-16377,1986,-4,-185,11,1,382
1,960,20556,-302,-16397,1955,-4,-186,11,1,382
1,961,20561,-334,-16367,1901,-1,-181,9,1,382
1,962,20566,-356,-16395,1925,-5,-174,5,1,382
1,963,20571,-344,-16408,1879,-5,-166,5,1,382
1,964,20576,-405,-16398,1763,-6,-155,8,1,382
1,965,20581,-401,-16399,1729,-3,-145,6,1,382
1,966,20586,-433,-16462,1691,-5,-135,0,1,382
1,967,20591,-497,-16441,1678,-3,-119,0,1,382
1,968,20596,-450,-16369,1735,-3,-103,0,1,382
1,969,20601,-361,-16356,1785,-1,-88,-4,1,382
1,970,20606,-371,-16418,1842,-2,-73,-8,1,382
1,971,20611,-487,-16426,1791,-1,-65,-8,1,382
1,972,20616,-495,-16429,1735,-1,-56,-10,1,382
1,973,20621,-496,-16429,1722,-2,-42,-10,1,382
1,974,20626,-457,-16416,1776,-4,-29,-10,1,382
1,975,20631,-447,-16424,1792,-5,-20,-13,1,382
1,976,20636,-428,-16358,1790,-3,-14,-17,1,382
1,977,20641,-352,-16380,1854,0,-12,-15,1,382
1,978,20646,-338,-16383,1817,-1,-10,-16,1,382
1,979,20651,-269,-16385,1831,-1,-7,-14,1,382
1,980,20656,-249,-16384,1847,-2,-4,-14,1,382
1,981,20661,-262,-16394,1892,-2,-7,-14,1,382
1,982,20666,-283,-16384,1926,-4,-8,-14,1,382
1,983,20671,-306,-16388,1868,-3,-8,-13,1,382
1,984,20676,-318,-16394,1807,-1,-2,-14,1,382
1,985,20681,-314,-16408,1854,-2,2,-12,1,382
1,986,20686,-293,-16407,1916,-1,3,-11,1,382
1,987,20691,-288,-16365,1947,0,3,-11,1,382
1,988,20696,-316,-16358,1914,-3,2,-14,1,382
1,989,20701,-348,-16367,1888,-1,5,-13,1,382
1,990,20706,-329,-16418,1893,0,4,-13,1,382
1,991,20711,-392,-16441,1870,1,2,-12,1,382
1,992,20716,-382,-16435,1831,1,1,-13,1,382
1,993,20721,-412,-16417,1833,2,3,-14,1,382
1,994,20726,-439,-16421,1863,3,1,-12,1,382
1,995,20731,-460,-16421,1907,1,-3,-11,1,382
1,996,20736,-432,-16412,1927,1,-5,-12,1,382
1,997,20741,-480,-16357,1925,0,-2,-10,1,382
1,998,20746,-513,-16395,1921,1,-8,-13,1,382
1,999,20751,-514,-16397,1920,2,-12,-15,1,382
