event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
18,0,1463157,-1685,-15828,-3990,8,14,-3
18,1,1463162,-1671,-15893,-3841,5,5,-1
18,2,1463167,-1627,-15779,-3782,7,-16,1
18,3,1463172,-1536,-15698,-3959,10,-34,3
18,4,1463177,-1440,-15717,-4261,14,-33,2
18,5,1463182,-1442,-15770,-4322,15,-17,0
18,6,1463187,-1432,-15830,-4231,11,-7,-4
18,7,1463192,-1463,-15800,-4055,12,-4,-7
18,8,1463197,-1554,-15804,-4027,8,-10,-5
18,9,1463202,-1510,-15845,-4165,8,-7,-3
18,10,1463207,-1425,-15877,-4284,10,8,-3
18,11,1463212,-1413,-15856,-4209,9,22,-6
18,12,1463217,-1515,-15752,-4037,11,26,-5
18,13,1463222,-1665,-15739,-4012,11,24,-5
18,14,1463227,-1709,-15834,-4053,12,34,-4
18,15,1463232,-1673,-15847,-4096,11,58,-2
18,16,1463237,-1669,-15897,-3916,8,79,-4
18,17,1463242,-1620,-15871,-3658,8,71,-3
18,18,1463247,-1679,-15879,-3660,8,47,-4
18,19,1463252,-1698,-15870,-3902,6,26,-6
18,20,1463257,-1588,-15848,-3897,5,21,-2
18,21,1463262,-1540,-15835,-3658,3,17,-3
18,22,1463267,-1378,-15859,-3726,5,4,-1
18,23,1463272,-1388,-15830,-4020,9,-7,-2
18,24,1463277,-1478,-15778,-4078,6,0,-3
18,25,1463282,-1599,-15826,-4025,5,3,-4
18,26,1463287,-1532,-15759,-3955,2,-2,-4
18,27,1463292,-1434,-15787,-4021,5,-2,-1
18,28,1463297,-1390,-15781,-4112,5,9,0
18,29,1463302,-1382,-15769,-4224,5,19,0
18,30,1463307,-1444,-15783,-4061,3,28,-3
18,31,1463312,-1562,-15767,-3904,2,29,-3
18,32,1463317,-1645,-15807,-4079,1,39,-4
18,33,1463322,-1606,-15842,-4205,1,61,-1
18,34,1463327,-1566,-15787,-4052,0,83,-4
18,35,1463332,-1558,-15854,-3838,-1,90,-8
18,36,1463337,-1635,-15927,-3836,-2,66,-11
18,37,1463342,-1633,-15862,-4013,2,41,-12
18,38,1463347,-1690,-15805,-3975,-2,31,-10
18,39,1463352,-1676,-15809,-3741,0,19,-7
18,40,1463357,-1640,-15778,-3743,1,1,-4
18,41,1463362,-1663,-15838,-3965,4,-15,-3
18,42,1463367,-1638,-15878,-4118,4,-20,-4
18,43,1463372,-1471,-15834,-3983,3,-16,-1
18,44,1463377,-1437,-15795,-3813,2,-19,-3
18,45,1463382,-1423,-15837,-3893,3,-28,-1
18,46,1463387,-1422,-15822,-4125,2,-27,2
18,47,1463392,-1407,-15868,-4389,3,-13,-1
18,48,1463397,-1441,-15861,-4379,1,8,-1
18,49,1463402,-1511,-15842,-4232,-4,17,-2
18,50,1463407,-1534,-15773,-4148,0,12,0
18,51,1463412,-1653,-15811,-3987,3,24,1
18,52,1463417,-1736,-15860,-3945,2,33,2
18,53,1463422,-1625,-15819,-3922,-3,41,0
18,54,1463427,-1529,-15852,-3769,-5,40,1
18,55,1463432,-1467,-15907,-3680,-2,23,0
18,56,1463437,-1469,-15870,-3713,-2,4,-2
18,57,1463442,-1646,-15825,-3882,3,-7,-2
18,58,1463447,-1703,-15819,-3880,1,-18,-5
18,59,1463452,-1536,-15761,-3949,0,-36,-1
18,60,1463457,-1447,-15813,-4144,2,-49,1
18,61,1463462,-1563,-15838,-4481,2,-46,-1
18,62,1463467,-1712,-15800,-4566,2,-35,-3
18,63,1463472,-1667,-15797,-4446,1,-26,-1
18,64,1463477,-1560,-15829,-4434,2,-21,0
18,65,1463482,-1513,-15825,-4472,2,-15,0
18,66,1463487,-1552,-15800,-4327,2,0,-6
18,67,1463492,-1561,-15785,-4178,1,19,-8
18,68,1463497,-1684,-15803,-3998,3,26,-10
18,69,1463502,-1801,-15847,-3834,4,23,-10
18,70,1463507,-1746,-15820,-3727,6,17,-8
18,71,1463512,-1539,-15808,-3796,4,12,-7
18,72,1463517,-1363,-15803,-3869,1,14,-5
18,73,1463522,-1313,-15817,-3812,3,11,-6
18,74,1463527,-1320,-15813,-3755,2,1,-6
18,75,1463532,-1381,-15702,-3835,4,-9,-6
18,76,1463537,-1489,-15708,-3982,2,-8,-6
18,77,1463542,-1570,-15759,-4069,2,-7,-6
18,78,1463547,-1488,-15752,-4052,3,-11,-3
18,79,1463552,-1388,-15799,-4078,0,-21,-3
18,80,1463557,-1383,-15847,-4077,-2,-34,-1
18,81,1463562,-1396,-15834,-4099,0,-36,-2
18,82,1463567,-1486,-15849,-4042,0,-25,-2
18,83,1463572,-1457,-15848,-4115,3,-14,-1
18,84,1463577,-1271,-15882,-4138,2,1,-1
18,85,1463582,-1315,-15975,-4080,0,13,-4
18,86,1463587,-1526,-15909,-4035,0,17,-9
18,87,1463592,-1706,-15814,-3973,-1,18,-10
18,88,1463597,-1813,-15842,-3934,-2,22,-10
18,89,1463602,-1742,-15825,-3957,-3,32,-8
18,90,1463607,-1622,-15830,-3921,-3,30,-6
18,91,1463612,-1555,-15815,-3860,-5,31,-7
18,92,1463617,-1565,-15839,-3857,-3,23,-7
18,93,1463622,-1516,-15850,-3798,-4,16,-5
18,94,1463627,-1533,-15870,-3833,-4,17,-5
18,95,1463632,-1573,-15825,-3823,-3,19,-5
18,96,1463637,-1509,-15829,-3774,-3,12,-3
18,97,1463642,-1432,-15803,-3911,-4,4,-3
18,98,1463647,-1366,-15798,-4135,-2,1,-2
