event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
6,0,78558,-2574,-15957,-2887,-9,-20,-7
6,1,78563,-2583,-15974,-2912,-10,-18,-7
6,2,78568,-2581,-16017,-2919,-10,-9,-7
6,3,78573,-2568,-16024,-2854,-10,-3,-10
6,4,78578,-2614,-16046,-2871,-7,-8,-7
6,5,78583,-2557,-16055,-2857,-7,-11,-8
6,6,78588,-2592,-16046,-2895,-10,-12,-8
6,7,78593,-2584,-16053,-2875,-9,-13,-8
6,8,78598,-2629,-16018,-2857,-7,-14,-9
6,9,78603,-2575,-16035,-2890,-8,-18,-9
6,10,78608,-2534,-16048,-2874,-11,-17,-10
6,11,78613,-2573,-16003,-2815,-10,-13,-10
6,12,78618,-2547,-15973,-2775,-10,-11,-9
6,13,78623,-2561,-15995,-2856,-7,-12,-12
6,14,78628,-2503,-16029,-2858,-6,-8,-10
6,15,78633,-2519,-15994,-2795,-8,-7,-12
6,16,78638,-2544,-15981,-2786,-7,-9,-11
6,17,78643,-2552,-15976,-2838,-5,-10,-8
6,18,78648,-2503,-15958,-2812,-4,-13,-7
6,19,78653,-2513,-15956,-2830,-5,-11,-9
6,20,78658,-2508,-15960,-2805,-11,-11,-10
6,21,78663,-2510,-15929,-2817,-9,-15,-10
6,22,78668,-2506,-15911,-2802,-8,-22,-9
6,23,78673,-2488,-15922,-2801,-9,-26,-9
6,24,78678,-2493,-15927,-2845,-6,-26,-8
6,25,78683,-2504,-15903,-2862,-8,-22,-7
6,26,78688,-2517,-15849,-2851,-9,-23,-9
6,27,78693,-2508,-15884,-2830,-6,-25,-7
6,28,78698,-2529,-15928,-2853,-6,-25,-8
6,29,78703,-2529,-15920,-2803,-8,-20,-7
6,30,78708,-2480,-15941,-2747,-5,-17,-5
6,31,78713,-2444,-15964,-2762,-5,-13,-3
6,32,78718,-2440,-16028,-2771,-1,-12,-4
6,33,78723,-2439,-16037,-2795,-7,-15,-5
6,34,78728,-2482,-15991,-2764,-7,-16,-4
6,35,78733,-2488,-16007,-2749,-6,-19,-5
6,36,78738,-2455,-15979,-2800,-4,-24,-3
6,37,78743,-2437,-15965,-2839,-5,-21,-2
6,38,78748,-2444,-15985,-2910,-5,-23,-1
6,39,78753,-2445,-15919,-2923,-3,-27,0
6,40,78758,-2421,-15905,-2914,-2,-30,0
6,41,78763,-2440,-15890,-2943,-4,-31,1
6,42,78768,-2467,-15873,-2953,-4,-26,0
6,43,78773,-2451,-15881,-2903,-4,-21,0
6,44,78778,-2462,-15928,-2925,-3,-13,0
6,45,78783,-2427,-15890,-2919,-4,-5,1
6,46,78788,-2458,-15861,-2896,-2,3,2
6,47,78793,-2493,-15886,-2856,1,11,2
6,48,78798,-2552,-15867,-2873,-1,17,1
6,49,78803,-2520,-15856,-2905,-1,21,-1
6,50,78808,-2486,-15863,-2828,0,26,-1
6,51,78813,-2469,-15940,-2821,1,26,4
6,52,78818,-2444,-15940,-2804,-2,24,2
6,53,78823,-2476,-15914,-2805,-3,19,-1
6,54,78828,-2450,-15940,-2741,1,11,0
6,55,78833,-2445,-15954,-2786,1,8,3
6,56,78838,-2449,-15979,-2830,0,4,1
6,57,78843,-2448,-15992,-2842,5,1,0
6,58,78848,-2469,-15996,-2856,3,-4,-2
6,59,78853,-2479,-15977,-2855,1,-9,0
