event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
1,4,200,1000,600,400,600,78603084,79218084,79878084,80248084,80248084,80953084,77248084,82243084
