event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
1,2,200,1000,600,400,600,30896100,31506099,31636099,32351099,32351099,32876133,29351099,34346099
