event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
2,0,109377,-2285,-15768,-4140,-1,-18,-2
2,1,109382,-2325,-15792,-4018,-1,-2,-4
2,2,109387,-2374,-15801,-3921,-1,3,-4
2,3,109392,-2205,-15778,-3776,0,10,-1
2,4,109397,-2068,-15817,-3707,4,14,-2
2,5,109402,-2195,-15822,-3692,4,6,-3
2,6,109407,-2283,-15774,-3823,3,-17,-3
2,7,109412,-2233,-15795,-3929,2,-30,-1
2,8,109417,-2168,-15776,-3983,1,-25,-1
2,9,109422,-2073,-15840,-4013,0,-10,1
2,10,109427,-1969,-15811,-4009,1,7,0
2,11,109432,-1965,-15825,-4060,4,3,-5
2,12,109437,-2044,-15796,-4076,2,-14,-3
2,13,109442,-2067,-15770,-4146,-1,-33,-3
2,14,109447,-2142,-15760,-4258,3,-34,-2
2,15,109452,-2124,-15752,-4272,3,-23,-1
2,16,109457,-2086,-15777,-4251,3,-14,-2
2,17,109462,-2022,-15802,-4143,5,-4,-3
2,18,109467,-2023,-15818,-3924,4,6,-2
2,19,109472,-2061,-15816,-3728,4,7,-5
2,20,109477,-2015,-15811,-3633,5,-5,-6
2,21,109482,-1939,-15818,-3837,5,-21,-2
2,22,109487,-1981,-15866,-4009,2,-22,-4
2,23,109492,-2020,-15853,-4007,3,-15,-7
2,24,109497,-2038,-15839,-3807,3,-2,-5
2,25,109502,-2040,-15740,-3648,3,-4,-6
2,26,109507,-2133,-15756,-3702,6,-17,-7
2,27,109512,-2313,-15811,-3841,4,-30,-6
2,28,109517,-2207,-15725,-4075,2,-30,-5
2,29,109522,-2080,-15727,-4053,5,-22,-5
2,30,109527,-2121,-15743,-3885,4,-21,-6
2,31,109532,-2107,-15736,-3876,0,-33,-5
2,32,109537,-1938,-15710,-3938,4,-33,-4
2,33,109542,-1818,-15768,-3907,3,-18,-4
2,34,109547,-1919,-15789,-3875,3,0,-6
2,35,109552,-2028,-15787,-3929,3,-1,-7
2,36,109557,-2035,-15808,-3977,1,-9,-2
2,37,109562,-1999,-15830,-3867,0,-9,0
2,38,109567,-1922,-15848,-3796,-2,0,-5
2,39,109572,-1895,-15826,-3773,-2,6,-5
2,40,109577,-1917,-15795,-3734,2,4,-6
2,41,109582,-1935,-15755,-3795,3,-9,-5
2,42,109587,-1982,-15762,-3898,3,-21,-4
2,43,109592,-1987,-15737,-4002,2,-20,-3
2,44,109597,-2025,-15775,-3899,1,-10,-1
2,45,109602,-2007,-15768,-3781,1,-3,-3
2,46,109607,-1958,-15853,-3819,1,-12,-2
2,47,109612,-1876,-15831,-3947,0,-21,-1
2,48,109617,-1948,-15854,-3888,1,-23,-4
2,49,109622,-2003,-15846,-3681,-3,-24,-2
2,50,109627,-2088,-15831,-3544,-3,-21,0
2,51,109632,-2086,-15785,-3647,2,-18,-3
2,52,109637,-1923,-15734,-3777,1,-8,-1
2,53,109642,-1933,-15739,-3762,1,1,-1
