file,samples,fs_hz,duration_s,mean_voltage_v,std_voltage_v,switching_peak_hz,switching_peak_db,top_peak_1_hz,top_peak_1_db,top_peak_2_hz,top_peak_2_db,top_peak_3_hz,top_peak_3_db,time_plot,fft_plot
støj_buckboost_1ms-div.csv,8192,800000.0000000078,0.0102387499999999,0.003267761074987087,0.024473596857483945,345312.5000000034,6.8214494089526125,1757.812500000017,33.7527371530651,9960.937500000096,11.112016381392408,345312.5000000034,6.8214494089526125,st_j_buckboost_1ms-div_time.png,st_j_buckboost_1ms-div_fft.png
støj_buckboost_5ms-div.csv,8192,160000.00000000032,0.0511937499999999,0.0034347495618153976,0.010522200655973955,22949.218750000047,3.6463251246871664,1406.2500000000027,19.672295564049048,22949.218750000047,3.6463251246871664,7011.718750000014,3.376128713934921,st_j_buckboost_5ms-div_time.png,st_j_buckboost_5ms-div_fft.png
støj_esp32_ble_1ms-div.csv,8192,800000.0000000001,0.01023875,0.0003012739636412418,0.0033953809106115757,348046.87500000006,15.227641535062105,348046.87500000006,15.227641535062105,3027.3437500000005,10.846809599569209,243750.00000000003,2.2879682959640513,st_j_esp32_ble_1ms-div_time.png,st_j_esp32_ble_1ms-div_fft.png
støj_esp32_blesend-1ms-div5.csv,8192,2000000.0000000491,0.0040954999999999,-0.0027600043685926346,0.022562460155139057,25634.76562500063,4.520770168848741,1708.984375000042,35.394571429505206,7080.078125000174,18.72087507277719,12451.171875000306,12.506627840923734,st_j_esp32_blesend-1ms-div5_time.png,st_j_esp32_blesend-1ms-div5_fft.png
støj_esp3v3_1ms-div.csv,8192,800000.0000000078,0.0102387499999999,0.0005646299000940081,0.009819028001510306,199707.03125000195,17.700766881150653,199707.03125000195,17.700766881150653,342578.1250000033,15.454854246821053,3027.3437500000296,11.355558955560072,st_j_esp3v3_1ms-div_time.png,st_j_esp3v3_1ms-div_fft.png
støj_esp3v3_5ms-div.csv,8192,160000.00000000032,0.0511937499999999,0.0006467520776424859,0.011584907040327972,39296.87500000008,9.007385464855698,1425.781250000003,20.271301480090948,39296.87500000008,9.007385464855698,23164.062500000047,8.785536114943145,st_j_esp3v3_5ms-div_time.png,st_j_esp3v3_5ms-div_fft.png
