event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
7,0,112709,-2358,-16060,-2394,1,-32,-11
7,1,112714,-2310,-16077,-2394,3,-29,-11
7,2,112719,-2311,-16093,-2336,-1,-25,-10
7,3,112724,-2283,-16110,-2312,-1,-25,-9
7,4,112729,-2301,-16153,-2341,-2,-29,-7
7,5,112734,-2320,-16157,-2329,-3,-29,-8
7,6,112739,-2317,-16136,-2317,-4,-29,-6
7,7,112744,-2294,-16146,-2354,-6,-28,-3
7,8,112749,-2295,-16165,-2373,-7,-30,-5
7,9,112754,-2295,-16157,-2378,-5,-33,-4
7,10,112759,-2246,-16166,-2398,-8,-31,-3
7,11,112764,-2223,-16210,-2427,-10,-31,-2
7,12,112769,-2247,-16167,-2409,-7,-30,0
7,13,112774,-2218,-16098,-2482,-8,-27,2
7,14,112779,-2258,-16138,-2484,-6,-24,-1
7,15,112785,-2231,-16126,-2463,-9,-23,6
7,16,112789,-2231,-16126,-2463,-9,-23,6
7,17,112794,-2223,-16098,-2489,-6,-20,5
7,18,112799,-2236,-16089,-2475,-7,-22,8
7,19,112804,-2178,-16107,-2460,-8,-27,7
7,20,112809,-2179,-16132,-2401,-9,-28,11
7,21,112814,-2212,-16114,-2398,-7,-28,9
7,22,112819,-2281,-16138,-2446,-9,-28,8
7,23,112824,-2238,-16086,-2451,-7,-18,9
7,24,112829,-2215,-16078,-2421,-7,-10,11
7,25,112834,-2262,-16101,-2379,-8,-2,11
7,26,112839,-2263,-16096,-2401,-7,0,15
7,27,112844,-2292,-16068,-2352,-7,3,13
7,28,112849,-2289,-16035,-2345,-9,6,12
7,29,112854,-2268,-16049,-2318,-8,9,11
7,30,112859,-2265,-16067,-2305,-8,5,13
7,31,112864,-2261,-16019,-2348,-9,-1,14
7,32,112869,-2321,-15971,-2355,-6,-4,15
7,33,112874,-2361,-15981,-2390,-7,-4,15
7,34,112879,-2389,-15990,-2363,-7,-2,15
7,35,112884,-2360,-15983,-2390,-8,4,15
7,36,112889,-2346,-15966,-2385,-7,8,12
7,37,112894,-2351,-16025,-2397,-8,7,10
7,38,112899,-2377,-16000,-2429,-5,8,11
7,39,112904,-2341,-16008,-2438,-6,5,13
7,40,112909,-2386,-16021,-2488,-5,3,13
7,41,112914,-2368,-16068,-2473,-6,-3,9
7,42,112919,-2385,-16065,-2574,0,-9,12
7,43,112924,-2414,-16096,-2577,-2,-9,12
7,44,112929,-2412,-16050,-2540,0,-3,10
7,45,112934,-2459,-16076,-2512,0,2,7
7,46,112939,-2500,-16063,-2568,2,3,8
7,47,112944,-2454,-16069,-2603,7,5,7
7,48,112949,-2485,-16073,-2544,6,11,2
7,49,112954,-2479,-16102,-2549,5,16,0
7,50,112959,-2487,-16062,-2528,8,16,0
7,51,112964,-2468,-16017,-2526,7,12,-3
7,52,112969,-2444,-15994,-2488,8,12,-3
7,53,112974,-2378,-16024,-2468,10,12,-5
7,54,112979,-2385,-16009,-2415,12,12,-8
7,55,112984,-2361,-15992,-2446,12,7,-7
7,56,112989,-2344,-16016,-2473,12,3,-5
7,57,112994,-2356,-16022,-2465,11,1,-10
7,58,112999,-2336,-16025,-2402,16,-1,-10
7,59,113004,-2322,-16039,-2436,17,-1,-11
7,60,113009,-2363,-16051,-2439,13,0,-12
7,61,113014,-2415,-16010,-2394,13,-1,-14
7,62,113019,-2467,-15975,-2404,15,1,-14
7,63,113024,-2420,-15968,-2390,15,1,-13
7,64,113029,-2375,-15964,-2361,14,2,-15
7,65,113034,-2354,-15966,-2380,15,1,-16
7,66,113039,-2383,-15940,-2356,16,0,-15
7,67,113044,-2419,-15931,-2351,14,-6,-15
7,68,113049,-2367,-15953,-2371,16,-6,-19
7,69,113054,-2338,-16006,-2416,16,-11,-18
7,70,113059,-2347,-16023,-2448,17,-14,-18
7,71,113064,-2304,-16078,-2412,14,-18,-19
7,72,113069,-2310,-16141,-2422,15,-23,-19
7,73,113074,-2303,-16128,-2453,16,-23,-16
7,74,113079,-2301,-16168,-2441,13,-19,-19
7,75,113084,-2344,-16189,-2435,14,-17,-18
7,76,113089,-2366,-16210,-2462,13,-17,-19
7,77,113094,-2338,-16215,-2410,15,-18,-20
7,78,113099,-2324,-16239,-2426,12,-19,-21
7,79,113104,-2350,-16207,-2355,10,-20,-21
7,80,113109,-2344,-16163,-2319,11,-23,-20
7,81,113114,-2377,-16157,-2355,11,-25,-20
7,82,113119,-2357,-16095,-2383,11,-24,-19
7,83,113124,-2280,-16081,-2361,10,-17,-19
7,84,113129,-2274,-16041,-2367,9,-13,-19
7,85,113134,-2272,-16023,-2329,10,-11,-17
7,86,113139,-2277,-16049,-2330,6,-15,-17
7,87,113144,-2238,-16045,-2362,6,-18,-14
7,88,113149,-2216,-16043,-2374,6,-21,-14
7,89,113154,-2206,-16048,-2369,5,-25,-15
7,90,113159,-2244,-16038,-2361,2,-28,-10
7,91,113164,-2282,-16062,-2436,3,-28,-11
7,92,113169,-2291,-16104,-2491,3,-29,-13
7,93,113174,-2279,-16051,-2486,0,-23,-9
7,94,113179,-2296,-16038,-2474,1,-22,-8
7,95,113184,-2369,-16029,-2458,1,-24,-11
7,96,113189,-2389,-16036,-2509,3,-23,-10
7,97,113194,-2390,-16090,-2520,0,-19,-5
7,98,113199,-2398,-16093,-2538,0,-16,-3
7,99,113204,-2342,-16092,-2459,-2,-16,-5
7,100,113209,-2310,-16071,-2455,-1,-18,-5
7,101,113214,-2313,-16094,-2493,-1,-18,-4
7,102,113219,-2278,-16107,-2435,-2,-22,-4
7,103,113224,-2286,-16107,-2416,-3,-22,-6
7,104,113229,-2315,-16070,-2464,-1,-24,-5
7,105,113234,-2355,-16083,-2484,-3,-24,-3
7,106,113239,-2332,-16067,-2503,-1,-26,-4
7,107,113244,-2312,-16027,-2486,-1,-21,-3
