event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
6,0,1250536,3420,-15944,-2033,16,-23,-21
6,1,1245541,1033,-16070,-2306,-61,690,32
6,2,1245546,990,-16377,-2142,-57,715,29
6,3,1245551,571,-16749,-2281,-54,745,16
6,4,1245556,16,-16904,-2268,-58,800,7
6,5,1245561,-596,-16785,-2299,-63,851,3
6,6,1245566,-779,-16366,-2171,-63,894,-6
6,7,1245571,-940,-15832,-1891,-63,930,-9
6,8,1245576,-958,-15690,-1470,-63,945,-17
6,9,1245581,-717,-15787,-1123,-60,922,-24
6,10,1245586,-342,-16000,-636,-54,876,-25
6,11,1245591,141,-16233,-359,-49,788,-24
6,12,1245596,174,-16240,98,-37,672,-28
6,13,1245601,-78,-16240,-39,-25,517,-30
6,14,1245606,-23,-16110,-398,-6,341,-21
6,15,1245611,435,-16220,-707,7,159,-5
6,16,1245616,917,-16408,-565,21,-9,-4
6,17,1245621,845,-16502,-271,36,-182,-7
6,18,1245626,688,-16760,-682,55,-373,4
6,19,1245631,746,-17087,-1017,69,-496,16
6,20,1245636,822,-17336,-1023,72,-550,14
6,21,1245641,845,-17443,-1039,72,-597,13
6,22,1245646,593,-17441,-1445,75,-643,15
6,23,1245651,377,-17221,-1953,72,-653,15
6,24,1245656,240,-17003,-2156,64,-608,13
6,25,1245661,31,-16801,-2217,58,-541,13
6,26,1245666,-178,-16717,-2456,48,-468,10
6,27,1245671,-211,-16726,-2861,42,-375,8
6,28,1245676,-173,-16695,-2914,27,-250,2
6,29,1245681,-167,-16606,-2623,10,-124,-6
6,30,1245686,-145,-16617,-2391,-2,-24,-13
6,31,1245691,123,-16626,-2382,-8,46,-14
6,32,1245696,337,-16586,-2189,-15,109,-19
6,33,1245701,371,-16609,-2086,-20,138,-21
6,34,1245706,94,-16646,-2095,-20,140,-18
6,35,1245711,-412,-16807,-2087,-24,126,-17
6,36,1245716,-594,-16883,-2059,-24,107,-18
6,37,1245721,-339,-16838,-1773,-21,107,-19
6,38,1245726,136,-16904,-1596,-24,95,-21
6,39,1245731,241,-17065,-1607,-20,69,-26
6,40,1245736,-182,-17190,-1747,-18,28,-31
6,41,1245741,-961,-16948,-1194,-23,-52,-38
6,42,1245746,-768,-16729,-1046,-20,-81,-38
6,43,1245751,-542,-16546,-1037,-20,-105,-45
6,44,1245756,-558,-16537,-1247,-20,-152,-48
6,45,1245761,-796,-16596,-1345,-19,-221,-51
6,46,1245766,-912,-16621,-1535,-17,-290,-55
6,47,1245771,-730,-16620,-1529,-14,-321,-55
6,48,1245776,-414,-16769,-1650,-18,-326,-58
6,49,1245781,-134,-17050,-1734,-18,-326,-70
6,50,1245786,-155,-17253,-1784,-18,-322,-80
6,51,1245791,-337,-17407,-1781,-27,-313,-87
