event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
30,0,1002356,-1481,-15825,-3327,-3,5,-1
30,1,1002361,-1450,-15845,-3351,-2,5,0
30,2,1002366,-1411,-15873,-3353,-2,2,0
30,3,1002371,-1376,-15874,-3359,-1,2,3
30,4,1002376,-1366,-15824,-3370,-1,2,3
30,5,1002381,-1433,-15880,-3441,-1,3,0
30,6,1002386,-1459,-15919,-3451,-4,12,1
30,7,1002391,-1495,-15937,-3407,-2,20,5
30,8,1002396,-1495,-15974,-3339,1,22,4
30,9,1002401,-1505,-15999,-3341,1,27,3
30,10,1002406,-1488,-16057,-3333,-1,29,3
30,11,1002411,-1528,-16050,-3261,1,32,2
30,12,1002416,-1553,-16080,-3295,-1,28,2
30,13,1002421,-1516,-16118,-3317,-2,18,2
30,14,1002426,-1547,-16127,-3277,-1,12,3
30,15,1002431,-1535,-16158,-3318,-2,11,3
30,16,1002436,-1549,-16180,-3329,0,8,0
30,17,1002441,-1545,-16148,-3296,-3,12,1
30,18,1002446,-1574,-16121,-3315,-3,15,2
30,19,1002451,-1564,-16086,-3310,-4,20,-1
30,20,1002456,-1546,-16082,-3270,-5,23,1
30,21,1002461,-1555,-16090,-3265,-4,18,0
30,22,1002466,-1548,-16078,-3254,-2,14,-4
30,23,1002471,-1615,-16163,-3161,-5,9,-4
30,24,1002476,-1649,-16174,-3049,-9,-1,0
30,25,1002481,-1540,-16144,-3133,-6,-10,1
30,26,1002486,-1540,-16115,-3246,-4,-7,-6
30,27,1002491,-1678,-16105,-3279,-5,-2,-5
30,28,1002496,-1659,-16013,-3283,-6,-12,-7
30,29,1002501,-1614,-15920,-3312,-6,-28,-6
30,30,1002506,-1686,-15931,-3372,-8,-34,-5
30,31,1002511,-1624,-16017,-3403,-3,-37,-4
30,32,1002516,-1468,-16032,-3512,-4,-39,-4
30,33,1002521,-1345,-16018,-3575,-3,-30,-4
30,34,1002526,-1287,-16075,-3646,-1,-22,-2
30,35,1002531,-1305,-16130,-3798,0,-12,-1
30,36,1002536,-1267,-16195,-3876,-2,10,-2
30,37,1002541,-1346,-16121,-3779,-2,39,-4
30,38,1002546,-1431,-16025,-3615,-5,60,-9
30,39,1002551,-1478,-16015,-3601,0,80,-7
30,40,1002556,-1537,-16030,-3612,-1,102,-8
30,41,1002561,-1544,-16032,-3423,1,121,-5
30,42,1002566,-1497,-16035,-3221,2,123,-5
30,43,1002571,-1483,-16027,-3149,0,117,-5
30,44,1002576,-1500,-16004,-3132,0,102,-4
30,45,1002581,-1474,-15969,-3112,4,83,-1
30,46,1002586,-1493,-15972,-3133,3,63,2
30,47,1002591,-1459,-15939,-3261,2,43,2
30,48,1002596,-1431,-15944,-3311,1,28,3
30,49,1002601,-1431,-15944,-3396,4,18,1
30,50,1002606,-1387,-15925,-3437,2,11,3
30,51,1002611,-1384,-15888,-3513,3,9,4
30,52,1002616,-1453,-15854,-3505,8,15,2
30,53,1002621,-1413,-15867,-3514,7,19,4
30,54,1002626,-1378,-15876,-3500,6,26,3
30,55,1002631,-1460,-15851,-3455,10,27,0
30,56,1002636,-1498,-15891,-3433,11,20,3
30,57,1002641,-1448,-15945,-3510,11,18,5
30,58,1002646,-1451,-15920,-3506,12,20,3
30,59,1002651,-1458,-15957,-3517,16,19,1
30,60,1002656,-1456,-15897,-3541,16,13,0
30,61,1002661,-1472,-15885,-3507,19,2,1
30,62,1002666,-1512,-15868,-3533,20,-12,0
30,63,1002671,-1517,-15875,-3601,21,-20,2
30,64,1002676,-1479,-15894,-3538,23,-27,1
30,65,1002681,-1465,-15890,-3534,27,-33,1
30,66,1002686,-1488,-15944,-3573,27,-38,1
30,67,1002691,-1477,-15979,-3562,30,-33,2
30,68,1002696,-1463,-15916,-3502,31,-30,1
30,69,1002701,-1435,-15923,-3534,32,-29,0
30,70,1002706,-1444,-15913,-3525,36,-25,-2
30,71,1002711,-1464,-15933,-3484,36,-23,-1
30,72,1002716,-1439,-15900,-3454,34,-21,1
30,73,1002721,-1447,-15892,-3412,38,-21,-1
30,74,1002726,-1394,-15936,-3391,38,-22,0
30,75,1002731,-1414,-15940,-3377,40,-20,2
30,76,1002736,-1456,-15940,-3321,39,-19,0
30,77,1002741,-1437,-15950,-3297,37,-22,3
30,78,1002746,-1501,-15906,-3406,41,-9,2
30,79,1002751,-1462,-15952,-3390,38,4,0
30,80,1002756,-1448,-15955,-3303,39,12,1
30,81,1002761,-1417,-15983,-3268,37,14,2
30,82,1002766,-1476,-15992,-3329,40,13,4
30,83,1002771,-1464,-15983,-3397,37,16,2
30,84,1002776,-1479,-15986,-3383,36,19,3
30,85,1002781,-1450,-15914,-3373,35,18,2
30,86,1002786,-1426,-15924,-3379,35,15,3
30,87,1002791,-1465,-15929,-3371,35,9,5
30,88,1002796,-1488,-15967,-3359,33,8,7
30,89,1002801,-1446,-16049,-3358,33,5,11
30,90,1002806,-1423,-16089,-3261,34,4,9
30,91,1002811,-1451,-16078,-3303,33,1,11
30,92,1002816,-1399,-16062,-3390,28,-5,11
30,93,1002821,-1481,-16094,-3330,26,-9,11
30,94,1002826,-1530,-16052,-3264,24,-19,10
30,95,1002831,-1448,-16022,-3319,25,-24,12
30,96,1002836,-1482,-16034,-3406,24,-14,13
30,97,1002841,-1499,-15994,-3417,22,1,12
30,98,1002846,-1440,-15996,-3352,20,8,11
30,99,1002851,-1418,-15947,-3363,18,2,10
30,100,1002856,-1415,-15964,-3368,15,-1,12
30,101,1002861,-1418,-15984,-3340,13,-1,14
30,102,1002866,-1383,-15991,-3301,13,-2,16
30,103,1002871,-1412,-15954,-3363,13,-3,16
30,104,1002876,-1458,-15999,-3386,10,-6,15
30,105,1002881,-1453,-16066,-3399,11,-8,14
30,106,1002886,-1469,-16105,-3416,7,-10,17
30,107,1002891,-1481,-16108,-3403,8,-15,17
30,108,1002896,-1500,-16149,-3428,9,-19,15
30,109,1002901,-1486,-16116,-3448,7,-16,17
30,110,1002906,-1477,-16163,-3463,6,-11,19
30,111,1002911,-1432,-16128,-3507,3,-7,16
30,112,1002916,-1425,-16112,-3493,3,-2,14
30,113,1002921,-1416,-16128,-3476,2,0,13
30,114,1002926,-1440,-16097,-3438,2,0,11
30,235,1003531,-1474,-15977,-3341,-5,-20,-10
30,236,1003536,-1514,-15980,-3327,-6,-25,-13
30,237,1003541,-1496,-15919,-3302,-4,-30,-14
30,238,1003546,-1538,-15877,-3346,-4,-35,-14
30,239,1003551,-1556,-15915,-3418,-4,-35,-11
30,240,1003556,-1485,-15963,-3451,-1,-34,-7
30,241,1003561,-1384,-16007,-3455,0,-29,-10
30,242,1003566,-1374,-16040,-3445,1,-28,-11
30,243,1003571,-1413,-15997,-3467,-1,-24,-13
30,244,1003576,-1472,-15976,-3454,0,-23,-13
30,245,1003581,-1473,-15978,-3465,-1,-18,-16
30,246,1003586,-1498,-15965,-3452,2,-8,-15
30,247,1003591,-1509,-15935,-3434,3,-6,-14
30,248,1003596,-1438,-15987,-3358,4,0,-13
30,249,1003601,-1414,-15997,-3403,4,2,-15
30,250,1003606,-1438,-16019,-3394,2,0,-15
30,251,1003611,-1461,-16025,-3372,3,-9,-13
