event_id,seq,ts_us,ax,ay,az,gx,gy,gz
2,0,55045,1100,-15450,-5224,-14,61,-2
2,1,55050,983,-15464,-5055,-12,56,0
2,2,55055,1024,-15447,-4933,-10,41,0
2,3,55060,1092,-15459,-4958,-9,28,-1
2,4,55065,995,-15415,-5033,-7,-9,-2
2,5,55070,1080,-15411,-5018,-6,-37,0
2,6,55075,1174,-15531,-5109,-7,-49,-2
2,7,55080,1220,-15586,-5193,-8,-44,-3
2,8,55085,1271,-15544,-5172,-8,-32,-3
2,9,55090,1231,-15577,-5139,-11,-25,-5
2,10,55095,1143,-15573,-5198,-11,-11,-6
2,11,55100,1094,-15598,-5218,-15,3,-7
2,12,55105,1094,-15591,-5239,-17,12,-8
2,13,55110,1131,-15555,-5193,-17,21,-9
2,14,55115,1100,-15571,-5144,-18,28,-10
2,15,55120,1044,-15543,-5215,-19,27,-11
2,16,55125,1007,-15479,-5225,-18,26,-13
2,17,55130,1046,-15447,-5245,-17,24,-11
2,18,55135,1069,-15407,-5292,-16,28,-13
2,19,55140,1094,-15427,-5244,-17,34,-13
2,20,55145,1071,-15402,-5193,-18,31,-14
2,21,55150,1099,-15340,-5152,-18,18,-13
2,22,55155,1048,-15340,-5123,-12,3,-15
2,23,55160,1054,-15349,-5109,-13,-4,-16
2,24,55165,993,-15366,-5135,-12,-17,-15
2,25,55170,1084,-15390,-5093,-10,-34,-13
2,26,55175,1154,-15440,-5074,-11,-47,-11
2,27,55180,1173,-15538,-5023,-11,-50,-16
2,28,55185,1136,-15552,-5113,-10,-50,-16
2,29,55190,1182,-15594,-5174,-11,-42,-18
2,30,55195,1207,-15612,-5277,-13,-29,-19
2,31,55200,1233,-15612,-5227,-14,-10,-19
2,32,55205,1177,-15613,-5231,-15,0,-19
2,33,55210,1088,-15597,-5177,-15,8,-21
2,34,55215,1073,-15543,-5219,-14,14,-21
2,35,55220,1057,-15524,-5304,-15,21,-20
2,36,55225,1017,-15474,-5296,-15,26,-20
2,37,55230,971,-15490,-5257,-15,24,-22
2,38,55235,1095,-15474,-5189,-16,17,-20
2,39,55240,1246,-15410,-5092,-14,17,-17
2,40,55245,1286,-15435,-5078,-12,28,-21
2,41,55250,1142,-15434,-5063,-12,36,-27
2,42,55255,917,-15453,-5117,-12,25,-26
2,43,55260,906,-15488,-5069,-10,-4,-21
2,44,55265,1098,-15551,-4981,-8,-33,-19
2,45,55270,1239,-15492,-5040,-4,-41,-17
2,46,55275,1263,-15494,-5145,-1,-35,-22
2,47,55280,1172,-15508,-5195,-1,-30,-25
2,48,55285,1099,-15599,-5345,-4,-31,-25
2,49,55290,1116,-15568,-5344,-5,-29,-22
2,50,55295,1241,-15559,-5261,-5,-17,-18
2,51,55300,1336,-15544,-5238,-6,8,-16
2,52,55305,1330,-15540,-5277,-6,41,-22
2,53,55310,1092,-15567,-5253,-8,69,-28
2,54,55315,942,-15560,-5229,-10,74,-30
2,55,55320,954,-15564,-5108,-8,59,-23
2,56,55325,1104,-15518,-5095,-7,50,-20
2,57,55330,1146,-15547,-5107,-6,56,-24
2,58,55335,1016,-15562,-5109,-4,58,-29
2,59,55340,1037,-15544,-5083,-4,46,-29
2,60,55345,1114,-15488,-5110,0,26,-24
2,61,55350,1209,-15429,-5110,1,20,-22
2,62,55355,1227,-15406,-5027,0,20,-25
2,63,55360,1196,-15419,-4963,2,15,-26
2,64,55365,1183,-15407,-4906,6,-9,-24
2,65,55370,1188,-15412,-4933,7,-41,-22
