event_id,seq,ts_us,ax,ay,az,gx,gy,gz
2,0,484163055,-35,-1336,3801,71,68,45
2,1,484170501,-35,-1336,3801,75,103,43
2,2,484177947,11,-1427,3925,66,81,48
2,3,484185394,38,-1381,4001,62,53,55
2,4,484192840,-7,-1377,3906,69,36,70
2,5,484200286,-7,-1377,3906,67,57,69
2,6,484207733,-26,-1401,3887,61,65,69
2,7,484215179,-25,-1364,3981,70,46,75
2,8,484222625,-159,-1425,4070,63,49,55
2,9,484230102,-159,-1425,4070,35,49,39
2,10,484237548,-128,-1363,4119,8,-9,30
2,11,484244995,-89,-1381,4015,3,-12,25
2,12,484252441,-45,-1376,3915,1,-19,26
2,13,484259887,-45,-1376,3915,2,-13,22
2,14,484267333,-76,-1375,3827,4,34,22
2,15,484274810,-85,-1335,3896,12,48,24
2,16,484282348,-146,-1393,4034,7,51,9
2,17,484289794,-146,-1393,4034,-3,33,-2
2,18,484297241,-118,-1372,4065,-18,-14,-11
2,19,484304687,-60,-1377,3923,-15,-25,-15
2,20,484312133,-28,-1353,3747,3,-2,-13
2,21,484319671,-28,-1353,3747,22,25,-5
2,22,484327117,-28,-1338,3764,50,63,10
2,23,484334564,-33,-1369,3901,56,66,12
2,24,484342010,-52,-1411,4015,45,54,10
2,25,484349456,-52,-1411,4015,38,46,1
2,26,484356903,-69,-1376,4044,26,9,0
2,27,484364440,-53,-1339,3964,23,-3,4
2,28,484371887,-29,-1356,3876,25,5,13
2,29,484379333,-29,-1356,3876,32,20,19
2,30,484386779,-49,-1388,3914,23,41,13
2,31,484394226,-76,-1378,4076,13,21,15
2,32,484401672,-71,-1367,4070,-6,-32,6
2,33,484409271,-71,-1367,4070,-14,-46,9
2,34,484416717,-39,-1343,3908,-8,-30,23
2,35,484424163,-38,-1327,3837,0,-9,30
2,36,484431610,-80,-1357,3966,5,40,31
2,37,484439056,-80,-1357,3966,0,28,29
2,38,484446502,-65,-1376,4095,-25,-31,23
2,39,484453979,-46,-1390,3971,-29,-50,19
2,40,484461425,-36,-1343,3766,-14,-26,27
2,41,484468872,-36,-1343,3766,5,5,33
2,42,484476318,-27,-1335,3732,33,54,41
2,43,484483764,-50,-1344,3857,41,58,37
2,44,484491210,-70,-1342,3921,51,59,41
2,45,484498718,-70,-1342,3921,54,62,45
2,46,484506164,-86,-1376,3942,52,63,39
2,47,484513610,-92,-1388,3963,47,61,36
2,48,484521118,-110,-1404,4017,41,70,27
2,49,484528564,-110,-1404,4017,31,56,21
2,50,484536010,-58,-1367,4091,21,-42,26
2,51,484543457,-57,-1295,4072,29,-97,63
2,52,484550903,-187,-1472,3867,-8,1,-12
2,53,484558349,-187,-1472,3867,-24,13,-11
2,54,484565795,-70,-1264,3859,31,21,15
2,55,484573242,-81,-1291,3905,37,35,21
2,56,484580688,-126,-1401,3983,17,28,10
2,57,484588134,-126,-1401,3983,9,23,-2
2,58,484595581,-87,-1357,3970,17,5,-1
2,59,484603027,-91,-1336,3892,22,11,-1
2,60,484610473,-114,-1364,3912,20,34,-11
2,61,484617919,-114,-1364,3912,24,36,-15
2,62,484625366,-107,-1338,3979,21,16,-17
2,63,484632812,-83,-1355,3962,19,10,-20
2,64,484640258,-62,-1349,3912,20,6,-18
2,65,484647705,-62,-1349,3912,25,9,-17
2,66,484655151,-54,-1334,3877,35,34,-8
2,67,484662597,-57,-1308,3900,39,38,-1
2,68,484670043,-62,-1324,3965,41,32,12
2,69,484677490,-62,-1324,3965,41,28,14
2,70,484684936,-82,-1373,3984,31,33,7
2,71,484692382,-127,-1361,3993,28,40,-2
2,72,484699829,-97,-1312,4008,22,21,0
2,73,484707275,-97,-1312,4008,18,6,3
2,74,484714721,-51,-1341,3947,15,14,3
2,75,484722167,-49,-1336,3914,16,22,6
2,76,484729614,-79,-1306,3927,21,25,15
2,77,484737060,-79,-1306,3927,22,25,18
2,78,484744506,-82,-1305,3937,28,27,24
2,79,484751953,-80,-1314,3918,32,33,23
2,80,484759399,-82,-1325,3910,40,45,29
2,81,484766845,-82,-1325,3910,38,52,28
2,82,484774322,-92,-1336,3959,35,46,30
2,83,484781768,-105,-1329,3985,32,36,29
2,84,484789215,-112,-1357,3999,24,39,24
2,85,484796661,-112,-1357,3999,17,37,20
2,86,484804107,-100,-1360,4043,4,-3,16
2,87,484811553,-100,-1340,3985,-3,-21,12
2,88,484819000,-92,-1304,3849,8,-12,19
2,89,484826446,-92,-1304,3849,21,7,25
2,90,484833892,-88,-1297,3826,40,37,27
2,91,484841339,-118,-1325,3913,45,40,24
2,92,484848785,-135,-1347,3960,46,40,13
2,93,484856231,-135,-1347,3960,45,41,9
2,94,484863677,-133,-1357,4006,35,23,0
2,95,484871124,-119,-1327,4004,31,8,-5
2,96,484878570,-115,-1296,3930,28,-2,-6
2,97,484886016,-115,-1296,3930,35,5,-4
2,98,484893463,-103,-1285,3879,49,24,3
2,99,484900909,-64,-1240,3916,58,17,7
2,100,484908355,-172,-1357,3923,77,23,21
2,101,484915802,-172,-1357,3923,57,87,-10
2,102,484923248,-148,-1342,4068,32,34,-6
2,103,484930694,-138,-1299,4105,32,9,-10
2,104,484938140,-122,-1303,3966,9,-5,-18
2,105,484945587,-122,-1303,3966,10,1,-13
2,106,484953033,-88,-1290,3882,26,28,-3
2,107,484960479,-105,-1298,3932,25,42,0
2,108,484967926,-139,-1310,4047,17,33,-5
2,109,484975372,-139,-1310,4047,10,17,-9
2,110,484982818,-141,-1310,4062,-4,-9,-14
2,111,484990264,-105,-1295,3971,-5,-14,-16
2,112,484997711,-84,-1279,3885,4,-6,-6
2,113,485005157,-84,-1279,3885,9,6,-4
2,114,485012603,-104,-1284,3870,22,39,3
2,115,485020050,-113,-1298,3938,28,41,4
2,116,485027496,-103,-1331,4008,22,29,3
2,117,485034942,-103,-1331,4008,15,21,0
2,118,485042449,-98,-1344,4014,2,17,-9
2,119,485049896,-119,-1305,4018,1,13,-10
2,120,485057342,-138,-1271,3995,-7,2,-10
2,121,485064788,-138,-1271,3995,-8,-1,-7
2,122,485072235,-122,-1271,3940,-7,6,-2
2,123,485079681,-113,-1289,3944,-5,13,-2
2,124,485087127,-120,-1302,3981,-6,5,3
2,125,485094573,-120,-1302,3981,-8,3,1
2,126,485102020,-121,-1321,3982,-19,15,-7
2,127,485109466,-137,-1311,4047,-25,17,-12
2,128,485116912,-139,-1296,4075,-43,-28,-15
2,129,485124359,-139,-1296,4075,-48,-47,-15
2,130,485131805,-103,-1299,3935,-44,-38,-13
2,131,485139251,-83,-1312,3825,-33,-17,-8
2,132,485146697,-86,-1307,3906,-20,12,-3
2,133,485154144,-86,-1307,3906,-20,7,0
2,134,485161590,-107,-1311,3986,-19,-16,-5
2,135,485169036,-119,-1300,3922,-19,-22,-6
2,136,485176483,-91,-1284,3830,-2,-8,6
2,137,485183929,-91,-1284,3830,13,11,6
2,138,485191375,-92,-1307,3842,26,45,11
2,139,485198822,-120,-1303,3949,30,44,10
2,140,485206268,-139,-1320,4031,25,29,9
2,141,485213714,-139,-1320,4031,18,17,2
2,142,485221191,-124,-1336,4021,7,4,-4
2,143,485228637,-127,-1296,3977,5,2,-4
2,144,485236083,-131,-1270,3949,4,2,2
2,145,485243530,-131,-1270,3949,5,8,5
2,146,485250976,-135,-1306,3962,2,16,-2
2,147,485258422,-125,-1344,4016,-3,18,-7
2,148,485266021,-129,-1310,4007,-11,-10,-19
2,149,485273468,-129,-1310,4007,-15,-11,-21
2,150,485280914,-128,-1270,3941,-10,4,-13
2,151,485288360,-109,-1283,3948,-9,5,-10
2,152,485295806,-106,-1312,3972,-14,-1,-6
2,153,485303283,-106,-1312,3972,-13,-5,-4
2,154,485310791,-114,-1316,3956,-19,-2,-5
2,155,485318237,-104,-1295,3965,-18,-3,-1
2,156,485325683,-101,-1313,3969,-19,-7,3
2,157,485333190,-101,-1313,3969,-20,-16,0
2,158,485340667,-100,-1315,3918,-14,-7,2
2,159,485348114,-91,-1324,3877,-6,8,1
2,160,485355560,-89,-1308,3918,5,22,2
2,161,485363006,-89,-1308,3918,5,21,4
2,162,485370452,-96,-1293,3948,9,16,10
2,163,485377899,-82,-1295,3930,13,17,15
2,164,485385345,-96,-1287,3937,13,26,24
2,165,485392791,-96,-1287,3937,13,23,28
2,166,485400238,-108,-1307,3992,4,20,28
2,167,485407684,-119,-1341,4053,-6,11,21
2,168,485415130,-124,-1325,4042,-20,-32,16
2,169,485422576,-124,-1325,4042,-25,-39,13
2,170,485430023,-123,-1299,3919,-17,-23,17
2,171,485437469,-108,-1295,3879,-10,-11,20
2,172,485444976,-122,-1310,3924,-2,-4,21
2,173,485452453,-122,-1310,3924,0,-5,19
2,174,485459899,-140,-1301,3934,5,5,20
2,175,485467346,-139,-1304,3940,7,14,16
2,176,485474792,-141,-1336,4018,0,18,6
2,177,485482238,-141,-1336,4018,-10,10,-1
2,178,485489715,-154,-1303,4076,-29,-14,-5
2,179,485497161,-148,-1286,4046,-33,-26,-5
2,180,485504608,-113,-1307,3974,-41,-29,-7
2,181,485512054,-113,-1307,3974,-41,-27,-6
2,182,485519500,-116,-1319,3951,-43,-16,-9
2,183,485526947,-117,-1294,3953,-45,-21,-11
2,184,485534423,-110,-1305,3921,-37,-21,-2
2,185,485541931,-110,-1305,3921,-34,-19,-6
2,186,485549377,-117,-1321,3879,-20,-8,-6
2,187,485556823,-105,-1325,3864,-13,3,-6
2,188,485564270,-106,-1342,3923,-1,24,-11
2,189,485571716,-106,-1342,3923,-2,23,-14
2,190,485579254,-116,-1341,3994,-10,7,-17
2,191,485586700,-115,-1317,4008,-14,0,-20
2,192,485594146,-115,-1312,3974,-18,-15,-20
2,193,485601593,-115,-1312,3974,-19,-16,-21
2,194,485609039,-125,-1332,3937,-19,-1,-29
2,195,485616485,-136,-1334,3963,-17,4,-32
2,196,485623992,-123,-1329,3982,-17,-17,-41
2,197,485631439,-123,-1329,3982,-19,-27,-45
2,198,485638885,-57,-1231,3919,19,-60,-6
2,199,485646331,-144,-1380,3773,24,28,-29
2,200,485653778,-77,-1356,3973,8,33,-29
2,201,485661224,-77,-1356,3973,1,15,0
2,202,485668731,-125,-1349,4069,-5,-24,-43
2,203,485676177,-135,-1300,3972,-5,-24,-37
2,204,485683624,-166,-1292,3909,-8,25,-33
2,205,485691162,-166,-1292,3909,-5,47,-40
2,206,485698608,-192,-1322,4073,-29,45,-61
2,207,485706054,-231,-1348,4184,-49,61,-85
2,208,485713500,-143,-1335,4205,-81,-33,-79
2,209,485720947,-143,-1335,4205,-92,-57,-90
2,210,485728393,-95,-1373,3932,-101,-40,-100
2,211,485735839,11,-1269,3757,-87,-34,-85
2,212,485743286,-16,-1283,3717,-49,10,-65
2,213,485750732,-16,-1283,3717,-36,37,-59
2,214,485758178,-80,-1285,3835,-19,49,-47
2,215,485765625,-89,-1288,3960,-17,42,-41
2,216,485773071,-80,-1329,4025,-24,19,-31
2,217,485780517,-80,-1329,4025,-33,-4,-27
2,218,485787963,-83,-1349,4012,-44,-30,-30
2,219,485795501,-135,-1350,3928,-43,-25,-28
2,220,485802978,-262,-1347,4043,-54,99,-62
2,221,485810516,-262,-1347,4043,-51,78,-74
2,222,485817962,-241,-1402,4212,-104,12,-121
2,223,485825408,-97,-1380,4021,-123,18,-109
2,224,485832855,-53,-1436,4017,-111,51,-110
2,225,485840301,-53,-1436,4017,-127,12,-114
2,226,485847747,-31,-1390,4082,-171,-69,-108
2,227,485855194,-33,-1328,3902,-172,-77,-103
2,228,485862640,-55,-1277,3789,-147,-42,-79
2,229,485870086,-55,-1277,3789,-172,-25,-16
2,230,485877532,-55,-1308,3842,-103,-48,-66
2,231,485884979,-12,-1356,3772,-69,-22,-52
2,232,485892425,-51,-1354,3848,-89,0,-34
2,233,485899871,-51,-1354,3848,-82,2,-33
2,234,485907318,-93,-1398,3919,-64,21,-38
2,235,485914764,-88,-1394,4027,-72,3,-35
2,236,485922210,-139,-1441,4018,-97,-24,-48
2,237,485929656,-139,-1441,4018,-101,-5,-63
2,238,485937133,-134,-1407,4011,-111,-19,-65
2,239,485944580,-56,-1413,4047,-127,-56,-66
2,240,485952026,-43,-1431,3923,-143,-73,-70
2,241,485959472,-43,-1431,3923,-137,-69,-68
2,242,485966918,-35,-1393,3843,-120,-58,-53
2,243,485974365,-37,-1413,3840,-115,-47,-52
2,244,485981811,-44,-1441,3859,-103,-27,-50
2,245,485989257,-44,-1441,3859,-100,-22,-48
2,246,485996704,-26,-1437,3925,-98,-52,-44
2,247,486004211,-54,-1422,3877,-101,-52,-42
2,248,486011657,-64,-1415,3877,-87,-11,-39
2,249,486019104,-64,-1415,3877,-82,-17,-38
2,250,486026550,-53,-1457,3941,-89,-33,-42
2,251,486033996,-26,-1449,3913,-89,-50,-42
2,252,486041442,-13,-1430,3803,-78,-56,-32
2,253,486048889,-13,-1430,3803,-66,-39,-29
2,254,486056335,-32,-1444,3778,-49,-2,-27
2,255,486063781,-48,-1465,3885,-44,-1,-27
2,256,486071228,-34,-1475,3908,-43,-22,-33
2,257,486078674,-34,-1475,3908,-39,-32,-29
2,258,486086120,1,-1460,3820,-23,-25,-20
2,259,486093566,20,-1441,3759,-10,-15,-10
2,260,486101013,9,-1429,3788,15,9,2
2,261,486108459,9,-1429,3788,25,12,10
2,262,486115905,-20,-1449,3808,35,42,11
2,263,486123352,-128,-1472,3905,37,83,2
2,264,486130798,-79,-1448,4097,35,26,-4
2,265,486138244,-79,-1448,4097,17,-17,-10
2,266,486145690,-5,-1486,3919,14,-7,-7
2,267,486153137,10,-1446,3756,31,22,-4
2,268,486160583,-24,-1425,3848,42,45,12
2,269,486168029,-24,-1425,3848,39,40,13
2,270,486175476,-44,-1440,3942,41,31,13
2,271,486182922,-42,-1456,3957,36,25,14
2,272,486190368,-37,-1460,3952,25,5,10
2,273,486197814,-37,-1460,3952,23,4,12
2,274,486205261,-37,-1446,3926,23,2,19
2,275,486212707,-41,-1423,3888,25,4,18
2,276,486220153,-37,-1406,3847,33,10,29
2,277,486227600,-37,-1406,3847,40,20,34
2,278,486235046,-46,-1450,3851,46,44,28
2,279,486242492,-70,-1468,3942,44,45,23
2,280,486249938,-76,-1432,3968,39,13,18
2,281,486257385,-76,-1432,3968,36,6,14
2,282,486264831,-82,-1434,3879,42,39,11
2,283,486272277,-71,-1456,3899,47,45,9
2,284,486279724,-74,-1466,3997,32,40,5
2,285,486287170,-74,-1466,3997,18,23,5
2,286,486294616,-98,-1466,4036,1,4,-14
2,287,486302062,-112,-1429,4021,-7,4,-17
2,288,486309509,-80,-1400,4015,-20,-18,-16
2,289,486316955,-80,-1400,4015,-53,-39,10
2,290,486324401,-74,-1425,3920,-27,-44,-22
2,291,486331848,-61,-1398,3746,8,-2,-21
2,292,486339294,-72,-1400,3833,7,32,-13
2,293,486346740,-72,-1400,3833,4,41,-18
2,294,486354187,-77,-1450,3954,14,18,-22
2,295,486361633,-43,-1458,3939,10,1,-22
2,296,486369079,-18,-1438,3860,2,1,-12
2,297,486376525,-18,-1438,3860,7,5,-10
2,298,486383972,-35,-1421,3840,27,20,-10
2,299,486391418,-56,-1419,3878,30,35,-13
2,300,486398864,-59,-1401,3931,29,35,-14
2,301,486406311,-59,-1401,3931,27,25,-9
2,302,486413757,-63,-1401,3926,29,36,-6
2,303,486421203,-68,-1419,3948,27,40,-9
2,304,486428649,-63,-1447,4001,18,16,-11
2,305,486436096,-63,-1447,4001,12,0,-12
2,306,486443542,-55,-1424,3927,6,8,-9
2,307,486450988,-63,-1402,3889,11,22,-9
2,308,486458435,-52,-1419,3980,10,21,-6
2,309,486465881,-52,-1419,3980,6,-3,-7
2,310,486473327,-34,-1419,3947,-1,-13,-4
2,311,486480926,-46,-1399,3835,6,8,2
2,312,486488464,-21,-1403,3890,19,22,13
2,313,486495910,-21,-1403,3890,17,10,19
2,314,486503356,-7,-1428,3921,15,-4,25
2,315,486510803,-17,-1410,3851,23,2,32
2,316,486518249,-39,-1398,3834,36,23,40
2,317,486525787,-39,-1398,3834,45,27,44
2,318,486533233,-53,-1407,3868,55,28,47
2,319,486540679,-55,-1406,3859,60,29,50
2,320,486548126,-51,-1388,3846,73,41,55
2,321,486555572,-51,-1388,3846,83,49,56
2,322,486563018,-65,-1362,3822,107,73,57
2,323,486570465,-59,-1323,3853,112,86,72
2,324,486577911,-76,-1451,3876,131,90,63
2,325,486585357,-76,-1451,3876,122,94,59
2,326,486592834,-74,-1359,3906,128,79,70
2,327,486600280,-80,-1317,3877,140,75,77
2,328,486607727,-89,-1407,3827,158,105,79
2,329,486615173,-89,-1407,3827,158,111,75
2,330,486622619,-71,-1384,3887,167,97,79
2,331,486630065,-101,-1361,3870,172,102,74
2,332,486637512,-96,-1326,3854,189,104,81
2,333,486644958,-96,-1326,3854,199,116,86
2,334,486652404,-95,-1309,3838,218,121,87
2,335,486659881,-94,-1314,3779,231,133,96
2,336,486667327,-121,-1397,3819,260,209,97
2,337,486674774,-121,-1397,3819,259,234,94
2,338,486682220,-149,-1438,4085,221,174,76
2,339,486689666,-171,-1308,4105,257,-91,59
2,340,486697113,-164,-1391,3916,233,277,72
2,341,486704589,-164,-1391,3916,232,197,55
2,342,486712036,-119,-1306,4239,172,10,63
2,343,486719482,-89,-1209,3704,183,7,70
2,344,486726928,-54,-1088,3141,318,198,109
2,345,486734375,-54,-1088,3141,399,321,134
2,346,486741821,-122,-1077,3315,535,494,167
2,347,486749298,-178,-1243,3542,578,569,159
2,348,486756744,-132,-1299,3754,628,693,153
2,349,486764190,-132,-1299,3754,614,714,163
2,350,486771636,-238,-1163,4136,614,563,171
2,351,486779083,-171,-1079,3925,635,492,191
2,352,486786529,-236,-1100,3601,666,618,226
2,353,486794036,-236,-1100,3601,707,661,216
2,354,486801574,-445,-1175,3760,735,814,169
2,355,486809020,-556,-1156,4135,723,860,151
2,356,486816467,-525,-1108,4683,639,847,124
2,357,486823913,-525,-1108,4683,564,642,104
2,358,486831359,-538,-1055,4984,393,304,92
2,359,486838928,-511,-1036,4684,326,184,79
2,360,486846374,-270,-957,4276,260,-29,98
2,361,486853820,-270,-957,4276,244,-150,118
2,362,486861267,-276,-937,3925,222,-215,125
2,363,486868713,-460,-921,3599,248,-165,113
2,364,486876159,-609,-836,3522,348,63,94
2,365,486883636,-609,-836,3522,389,216,92
2,366,486891113,-722,-858,3720,475,454,17
2,367,486898559,-756,-931,4015,516,585,4
2,368,486906005,-612,-946,4415,465,751,5
2,369,486913452,-612,-946,4415,420,683,-11
2,370,486920898,-433,-890,4694,285,375,11
2,371,486928375,-416,-878,4720,212,205,20
2,372,486935852,-479,-946,4511,91,-48,18
