event_id,seq,ts_us,ax,ay,az,gx,gy,gz
1,0,21722991,107,-42,4154,-4,5,0
1,1,21730438,96,-43,4151,-3,2,1
1,2,21737884,101,-45,4155,0,3,1
1,3,21745330,106,-42,4156,0,6,-1
1,4,21752777,106,-42,4156,-2,6,-2
1,5,21760223,103,-44,4148,-4,6,-2
1,6,21767669,105,-43,4150,-2,5,-1
1,7,21775115,98,-45,4151,-1,4,0
1,8,21782562,98,-45,4151,-1,3,0
1,9,21790008,105,-44,4148,-2,5,-1
1,10,21797454,99,-45,4150,-1,3,1
1,11,21804901,99,-43,4152,-2,6,0
1,12,21812347,99,-43,4152,-4,5,0
1,13,21819793,100,-39,4152,-2,4,0
1,14,21827239,103,-42,4154,-2,5,-1
1,15,21834686,102,-37,4150,-1,2,0
1,16,21842132,102,-37,4150,0,2,0
1,17,21849578,102,-43,4150,-2,4,0
1,18,21857025,102,-42,4151,-2,4,-1
1,19,21864471,103,-44,4150,-2,4,0
1,20,21871917,103,-44,4150,-2,3,1
1,21,21879364,96,-42,4146,-2,6,-1
1,22,21886810,91,-42,4152,-3,3,-1
1,23,21894256,100,-43,4159,-1,6,0
1,24,21901702,100,-43,4159,-3,4,-1
1,25,21909149,105,-40,4148,-1,6,-1
1,26,21916595,101,-41,4149,-3,5,1
1,27,21924041,106,-41,4150,-1,2,2
1,28,21931488,106,-41,4150,-2,3,-1
1,29,21938964,102,-44,4151,-3,5,0
1,30,21946411,104,-42,4148,-3,4,-2
1,31,21953857,106,-45,4153,-2,5,2
1,32,21961303,106,-45,4153,-4,4,-1
1,33,21968750,105,-38,4147,-1,4,0
1,34,21976196,102,-44,4149,0,5,0
1,35,21983642,101,-44,4150,-2,5,-3
1,36,21991088,101,-44,4150,-3,7,0
1,37,21998535,99,-41,4149,-3,6,-1
1,38,22005981,105,-39,4146,-2,4,-2
1,39,22013488,100,-42,4153,-2,4,-2
1,40,22020935,100,-42,4153,-2,2,-1
1,41,22028381,98,-46,4149,-1,6,1
1,42,22035827,95,-41,4151,-2,4,0
1,43,22043273,100,-39,4148,-4,5,-1
1,44,22050720,100,-39,4148,-2,4,-2
1,45,22058166,104,-43,4146,-2,3,-1
1,46,22065612,110,-47,4146,-1,3,1
1,47,22073059,104,-45,4145,-4,7,-2
1,48,22080505,104,-45,4145,-5,5,-2
1,49,22087951,98,-43,4148,-3,3,-1
1,50,22095397,105,-43,4148,-1,4,-2
1,51,22102844,97,-45,4148,-1,7,0
1,52,22110290,97,-45,4148,-2,4,-1
1,53,22117736,100,-43,4146,-4,6,0
1,54,22125183,101,-35,4148,-4,3,-2
1,55,22132629,94,-42,4150,-3,4,0
1,56,22140075,94,-42,4150,-2,3,-1
1,57,22147521,100,-39,4153,-2,6,0
1,58,22154968,103,-46,4150,0,4,1
1,59,22162414,106,-47,4148,-2,2,1
1,60,22169860,106,-47,4148,-3,3,-1
1,61,22177307,103,-40,4152,-4,6,-2
1,62,22184753,99,-38,4151,-3,6,-3
1,63,22192199,106,-42,4149,-3,4,0
1,64,22199645,106,-42,4149,-2,5,-3
1,65,22207092,101,-36,4148,-1,5,2
1,66,22214538,104,-45,4152,-1,3,3
1,67,22221984,99,-39,4149,-3,4,-1
1,68,22229431,99,-39,4149,-3,4,-2
1,69,22236877,96,-41,4152,-3,6,0
1,70,22244323,96,-47,4148,1,7,1
1,71,22251770,92,-42,4151,-5,6,-1
1,72,22259216,92,-42,4151,-2,3,0
1,73,22266662,101,-41,4154,0,5,0
1,74,22274108,101,-48,4152,-2,5,0
1,75,22281555,101,-44,4148,-2,3,-2
1,76,22289001,101,-44,4148,-5,4,-2
1,77,22296447,98,-40,4152,-2,5,-1
1,78,22303894,103,-44,4142,-2,3,0
1,79,22311340,104,-48,4149,-3,3,2
1,80,22318786,104,-48,4149,-1,4,0
1,81,22326232,104,-44,4150,-3,7,-2
1,82,22333679,101,-38,4148,-2,8,-1
1,83,22341125,99,-42,4157,-3,5,-2
1,84,22348571,99,-42,4157,-1,3,-2
1,85,22356018,99,-43,4149,-4,4,-1
1,86,22363464,103,-46,4151,-1,3,1
1,87,22371032,105,-42,4148,-2,6,0
