event_id,seq,ts_us,ax,ay,az,gx,gy,gz
1,0,27028686,100,-40,4151,-1,4,1
1,1,27036132,104,-40,4151,-5,7,0
1,2,27043579,104,-40,4151,-2,5,0
1,3,27051025,100,-37,4148,-5,6,0
1,4,27058471,95,-32,4147,-2,4,1
1,5,27065917,97,-31,4144,-1,4,0
1,6,27073364,97,-31,4144,-2,4,1
1,7,27080810,104,-38,4154,-2,4,0
1,8,27088256,97,-42,4153,-1,5,1
1,9,27095703,101,-46,4154,-3,4,1
1,10,27103149,101,-46,4154,-2,2,1
1,11,27110595,106,-41,4148,-3,6,2
1,12,27118041,107,-43,4146,-2,6,0
1,13,27125488,111,-39,4145,-1,4,3
1,14,27132934,111,-39,4145,-2,6,2
1,15,27140380,106,-35,4148,0,3,2
1,16,27147827,101,-38,4141,-3,3,-1
1,17,27155273,100,-37,4144,-2,3,1
1,18,27162719,100,-37,4144,-1,3,0
1,19,27170166,100,-30,4145,3,3,1
1,20,27177612,97,-31,4148,-2,4,1
1,21,27185058,96,-41,4145,-1,3,-1
1,22,27192504,96,-41,4145,-2,4,-2
1,23,27200012,96,-48,4148,-3,5,2
1,24,27207458,99,-44,4150,-3,4,1
1,25,27214904,105,-39,4152,-2,5,-1
1,26,27222351,105,-39,4152,-3,5,0
1,27,27229797,110,-43,4151,0,4,3
1,28,27237243,110,-44,4149,1,3,3
1,29,27244689,101,-39,4153,-4,5,1
1,30,27252136,101,-39,4153,-3,1,2
1,31,27259582,111,-36,4146,-3,5,1
1,32,27267089,110,-32,4154,-4,5,-1
1,33,27274566,97,-37,4161,-1,2,0
1,34,27282012,97,-37,4161,-1,3,-2
1,35,27289459,93,-37,4153,-2,5,1
1,36,27296905,102,-39,4143,-2,6,1
1,37,27304351,103,-39,4148,-1,6,1
1,38,27311798,103,-39,4148,-3,3,0
1,39,27319244,99,-42,4138,0,4,1
1,40,27326690,98,-41,4147,-1,6,1
1,41,27334136,103,-42,4146,-1,3,1
1,42,27341583,103,-42,4146,-3,5,1
1,43,27349029,102,-39,4148,0,5,2
1,44,27356475,104,-41,4158,-3,5,0
1,45,27363922,111,-39,4147,-1,5,-1
1,46,27371368,111,-39,4147,-2,2,-1
1,47,27379058,111,-38,4145,-1,3,0
1,48,27386505,112,-41,4153,-3,2,-1
1,49,27394012,108,-36,4155,-1,3,1
1,50,27401489,108,-36,4155,0,5,3
1,51,27408935,102,-38,4155,-4,5,2
1,52,27416381,94,-34,4148,-1,5,0
1,53,27423889,100,-32,4152,-3,7,3
1,54,27431335,100,-32,4152,0,6,0
1,55,27438781,94,-41,4150,-1,4,0
1,56,27446228,100,-40,4147,-3,5,-1
1,57,27453674,102,-37,4145,-2,4,0
1,58,27461120,102,-37,4145,-1,5,1
1,59,27469085,97,-33,4151,-3,2,1
1,60,27476531,100,-38,4149,-1,4,0
1,61,27483978,106,-41,4149,-3,4,1
1,62,27491424,106,-43,4153,-1,6,2
1,63,27498870,106,-43,4153,-1,4,1
1,64,27506317,105,-43,4143,-3,5,0
1,65,27513854,104,-41,4151,-5,4,-1
1,66,27521301,98,-39,4150,-2,4,0
1,67,27528747,98,-39,4150,-3,4,-2
1,68,27536254,99,-38,4145,-2,5,1
1,69,27543731,93,-37,4151,-2,5,0
1,70,27551177,100,-42,4152,-2,3,0
1,71,27559082,100,-42,4152,0,4,1
1,72,27566528,103,-39,4156,-1,3,2
1,73,27573974,98,-39,4151,-1,4,0
1,74,27581420,95,-42,4146,-2,2,1
1,75,27588867,95,-42,4146,-3,3,3
1,76,27596313,101,-40,4148,0,5,1
1,77,27603851,106,-39,4146,-1,7,3
1,78,27611297,101,-46,4156,-2,2,0
1,79,27618743,101,-46,4156,-3,5,0
1,80,27626190,98,-40,4147,-3,5,2
1,81,27633636,98,-36,4151,-2,5,2
1,82,27641082,93,-36,4151,-1,5,-1
1,83,27649078,93,-36,4151,-3,6,1
1,84,27656524,96,-35,4153,-2,5,1
1,85,27663970,96,-37,4152,-1,6,0
1,86,27671417,103,-37,4150,-3,6,3
1,87,27678863,103,-37,4150,-3,6,2
1,88,27686309,106,-39,4147,-4,4,1
1,89,27693878,105,-44,4154,-2,6,1
1,90,27701354,98,-43,4148,-3,4,3
1,91,27708801,98,-43,4148,0,6,2
1,92,27716247,101,-39,4145,-4,4,0
1,93,27723693,105,-39,4146,-3,3,0
1,94,27731140,99,-40,4145,-3,5,1
1,95,27738891,99,-40,4145,0,5,2
1,96,27746337,97,-42,4154,-3,4,1
1,97,27753784,99,-36,4156,-3,5,0
1,98,27761230,103,-38,4147,-2,5,1
1,99,27768676,103,-38,4147,-2,5,2
1,100,27776123,103,-46,4143,-2,5,0
1,101,27784057,99,-45,4150,-3,5,2
1,102,27791503,99,-37,4153,-2,1,2
1,103,27798950,99,-37,4153,-3,3,-1
1,104,27806396,102,-35,4147,-2,5,-1
1,105,27813842,103,-38,4148,-2,5,1
1,106,27821319,104,-38,4152,-3,4,1
1,107,27828857,104,-38,4152,-1,4,-2
1,108,27836303,104,-37,4144,-1,4,1
1,109,27843750,99,-41,4148,-1,4,2
1,110,27851257,101,-38,4151,-1,4,2
1,111,27858734,101,-38,4151,-1,5,2
1,112,27866180,100,-44,4150,-3,4,3
1,113,27874145,98,-40,4147,-2,5,-2
1,114,27881591,97,-38,4150,-4,5,2
1,115,27889038,101,-34,4154,-2,4,2
1,116,27896484,101,-34,4154,0,6,2
1,117,27903930,96,-36,4150,-4,5,2
1,118,27911376,95,-43,4147,-2,6,0
1,119,27918853,101,-44,4148,-1,6,0
1,120,27926300,101,-44,4148,-3,5,0
1,121,27933746,104,-44,4151,-2,7,1
1,122,27941192,102,-40,4149,1,5,2
1,123,27948638,95,-39,4142,-4,5,1
1,124,27956085,95,-39,4142,-2,6,1
1,125,27964141,101,-39,4137,-2,4,2
1,126,27971588,107,-38,4148,-4,5,2
1,127,27979034,108,-37,4156,-1,4,2
1,128,27986480,108,-37,4156,-1,5,-1
1,129,27993927,97,-32,4149,-2,1,0
1,130,28001373,105,-40,4148,-2,3,0
1,131,28009002,101,-42,4146,-1,6,0
1,132,28016448,101,-42,4146,-2,4,-2
1,133,28023895,99,-45,4149,-3,4,1
1,134,28031341,104,-42,4150,0,3,2
1,135,28038787,101,-45,4149,-4,4,-1
1,136,28046234,101,-45,4149,-4,6,1
1,137,28054107,98,-42,4149,-1,6,0
1,138,28061553,102,-39,4145,0,6,1
1,139,28069000,105,-39,4145,-2,5,1
1,140,28076446,105,-39,4145,-2,4,4
1,141,28084106,107,-41,4153,0,5,2
1,142,28091552,100,-38,4148,-1,4,1
1,143,28098999,96,-36,4147,-2,2,1
1,144,28106445,96,-36,4147,-1,3,0
1,145,28114044,101,-41,4150,-2,2,3
1,146,28121490,102,-45,4152,-3,2,2
1,147,28128936,102,-43,4148,0,3,0
1,148,28136413,102,-43,4148,-3,3,-1
1,149,28144042,102,-36,4150,-2,5,2
1,150,28151489,94,-41,4146,0,5,0
1,151,28158996,108,-42,4149,-3,4,0
1,152,28166442,108,-42,4149,-1,4,4
1,153,28174102,104,-40,4156,-2,6,-1
1,154,28181549,104,-36,4150,-4,4,1
1,155,28188995,98,-39,4147,-2,5,2
1,156,28196441,98,-39,4147,-1,5,2
1,157,28204132,98,-39,4147,0,5,1
1,158,28211578,97,-38,4148,0,5,2
1,159,28219024,102,-35,4145,-2,3,0
1,160,28226470,102,-35,4145,-2,5,0
1,161,28234069,99,-38,4153,-5,3,-2
1,162,28241516,96,-42,4158,-3,6,1
1,163,28248962,103,-36,4150,-4,6,-1
1,164,28256408,101,-38,4149,-2,3,0
1,165,28263854,101,-38,4149,-3,4,1
1,166,28271301,107,-37,4148,-2,5,0
1,167,28278778,102,-44,4146,0,4,2
1,168,28286224,108,-40,4142,-3,6,1
1,169,28293762,108,-40,4142,-1,5,2
1,170,28301208,108,-42,4143,1,3,1
1,171,28308837,102,-41,4148,-1,3,1
1,172,28316314,106,-40,4146,-1,3,1
1,173,28324096,106,-40,4146,-1,2,1
1,174,28331573,101,-47,4151,0,3,2
1,175,28339019,97,-44,4148,-1,3,3
1,176,28346466,105,-43,4147,-3,5,-2
1,177,28354095,105,-43,4147,-3,5,0
1,178,28361541,100,-40,4155,-3,4,0
1,179,28368988,104,-36,4153,-3,5,0
1,180,28376434,103,-35,4150,-2,3,1
1,181,28384033,103,-35,4150,-2,5,3
1,182,28391479,104,-41,4140,-3,7,0
1,183,28398925,99,-44,4149,-1,4,2
1,184,28406372,101,-37,4151,-6,3,-1
1,185,28414123,101,-37,4151,-4,5,-1
1,186,28421569,103,-42,4150,-3,4,2
1,187,28429016,98,-46,4151,-3,3,1
1,188,28436462,100,-40,4153,-2,5,1
1,189,28443969,100,-40,4153,-3,6,-2
1,190,28451416,105,-35,4153,-2,4,1
1,191,28458862,98,-41,4150,-1,2,2
1,192,28466308,105,-45,4149,-3,6,-2
1,193,28473785,105,-45,4149,-1,6,-2
1,194,28481231,96,-39,4151,-3,5,2
1,195,28488861,104,-38,4150,-3,5,0
1,196,28496307,108,-45,4150,-2,4,1
1,197,28503784,108,-45,4150,0,6,1
1,198,28511230,104,-39,4153,-1,5,0
1,199,28518768,102,-43,4149,-2,5,-1
1,200,28526214,102,-39,4146,0,5,0
1,201,28533752,102,-39,4146,-1,6,0
1,202,28541198,105,-37,4148,-5,5,-1
1,203,28548736,102,-43,4154,-4,4,0
1,204,28556182,101,-40,4155,-3,5,1
1,205,28563659,101,-40,4155,-1,3,1
1,206,28571105,98,-46,4147,-3,5,-1
1,207,28578674,99,-38,4147,-3,6,-1
1,208,28586120,106,-36,4153,-2,6,1
1,209,28593658,106,-36,4153,-3,7,0
1,210,28601104,107,-42,4151,-2,6,1
1,211,28608795,102,-42,4147,0,6,-1
1,212,28616271,102,-36,4153,-1,4,0
1,213,28623779,102,-36,4153,-3,7,-1
1,214,28631225,105,-39,4159,-3,3,0
1,215,28638763,104,-43,4150,0,4,0
1,216,28646209,101,-41,4153,-1,6,1
1,217,28653747,101,-41,4153,-2,4,0
1,218,28661193,102,-39,4145,-1,3,1
1,219,28668731,97,-40,4149,-2,4,1
1,220,28676177,101,-36,4145,-3,4,1
1,221,28683654,101,-36,4145,-4,4,-2
1,222,28691101,105,-41,4149,-3,5,0
1,223,28698638,100,-43,4146,0,4,2
1,224,28706085,106,-39,4143,0,2,2
1,225,28713623,107,-43,4148,-4,5,1
1,226,28721069,107,-43,4148,-3,4,-2
1,227,28728637,98,-44,4145,-1,4,0
1,228,28736083,104,-38,4146,-2,4,1
1,229,28743621,105,-40,4151,0,4,1
1,230,28751068,105,-40,4151,-1,4,2
1,231,28758636,94,-45,4153,0,3,1
1,232,28766082,103,-38,4151,-3,4,0
1,233,28773651,108,-36,4151,-1,7,1
1,234,28781097,108,-36,4151,-3,5,2
1,235,28788635,107,-47,4147,-3,3,-3
1,236,28796081,106,-44,4152,-5,5,0
1,237,28803619,95,-37,4154,-1,4,2
1,238,28811065,95,-37,4154,-3,6,1
1,239,28818634,107,-42,4156,-3,4,-3
1,240,28826080,97,-43,4149,-2,5,0
1,241,28833526,96,-42,4149,-1,5,0
1,242,28840972,96,-42,4149,-2,2,2
1,243,28848510,102,-41,4151,-2,5,0
1,244,28855957,104,-34,4153,-4,2,2
1,245,28863433,101,-32,4142,-3,4,0
1,246,28870880,101,-32,4142,-1,6,0
1,247,28878417,107,-39,4139,-2,7,1
1,248,28885864,100,-40,4156,0,4,2
1,249,28893402,107,-38,4154,-4,3,0
1,250,28900848,107,-38,4154,-2,3,1
1,251,28908294,97,-39,4155,-3,6,-2
1,252,28915802,98,-41,4149,-2,3,-1
1,253,28923278,98,-38,4149,-2,6,1
1,254,28930725,98,-38,4149,-2,6,2
1,255,28938232,104,-39,4153,-3,5,1
1,256,28945678,98,-41,4152,-1,2,-2
1,257,28953216,101,-45,4152,-4,5,-1
1,258,28960662,101,-45,4152,-2,2,-2
1,259,28968231,100,-36,4155,-3,3,0
1,260,28975677,101,-39,4149,-3,0,-2
1,261,28983215,105,-40,4149,-2,7,1
1,262,28990661,105,-40,4149,-5,3,1
1,263,28998199,105,-35,4150,-2,2,0
1,264,29005645,104,-38,4149,-2,4,0
1,265,29013183,96,-39,4142,-4,4,0
1,266,29020660,96,-39,4142,-3,2,0
1,267,29028198,97,-37,4148,-4,4,-1
1,268,29035644,99,-38,4151,0,3,0
1,269,29043182,100,-39,4147,-1,6,1
1,270,29050628,100,-39,4147,-3,5,0
1,271,29058105,98,-38,4148,-3,5,0
1,272,29065551,102,-38,4156,-2,3,1
1,273,29073120,108,-41,4142,1,4,0
1,274,29080566,108,-41,4142,-1,5,-1
1,275,29088104,107,-46,4144,-1,4,2
1,276,29095550,96,-42,4144,-2,4,2
1,277,29103088,101,-39,4153,-1,3,1
1,278,29110534,101,-39,4153,-1,4,0
1,279,29118072,98,-40,4151,0,4,3
1,280,29125518,98,-48,4144,-2,4,1
1,281,29132965,94,-38,4148,-1,5,2
1,282,29140411,94,-38,4148,-2,3,1
1,283,29147888,94,-35,4155,-5,3,0
1,284,29155334,104,-43,4149,-4,2,0
1,285,29162780,106,-42,4151,-2,4,-1
