event_id,seq,ts_us,ax,ay,az,gx,gy,gz
1,0,23121978,109,-36,4151,-2,4,-1
1,1,23129425,107,-37,4138,-3,5,-2
1,2,23136871,106,-36,4145,0,2,-1
1,3,23144317,106,-36,4145,-2,4,0
1,4,23151763,103,-37,4157,-3,5,-1
1,5,23159210,108,-40,4157,-3,5,0
1,6,23166656,110,-38,4156,-3,4,0
1,7,23174102,110,-38,4156,-2,3,0
1,8,23181549,108,-38,4157,-4,4,-1
1,9,23189147,99,-41,4147,-3,3,-1
1,10,23196594,97,-40,4151,-4,4,1
1,11,23204132,97,-40,4151,-4,6,1
1,12,23211578,103,-39,4156,-3,6,-1
1,13,23219024,109,-49,4151,-2,6,-1
1,14,23226470,103,-44,4153,-3,3,0
1,15,23233917,103,-44,4153,-2,4,-3
1,16,23241363,102,-36,4153,-2,6,0
1,17,23248809,103,-38,4149,-3,6,-1
1,18,23256256,104,-39,4150,0,3,0
1,19,23263702,104,-39,4150,-2,4,-2
1,20,23271148,102,-40,4143,-2,3,0
1,21,23278594,105,-42,4143,-2,3,-3
1,22,23286041,111,-37,4150,0,6,0
1,23,23293487,111,-37,4150,0,6,3
1,24,23300933,113,-43,4154,0,4,-2
1,25,23308471,105,-38,4140,-2,5,-1
1,26,23315948,108,-36,4141,0,3,0
1,27,23323394,108,-36,4141,-1,5,-2
1,28,23330841,114,-40,4143,-1,5,0
1,29,23338287,102,-36,4145,-1,3,0
1,30,23345733,107,-36,4151,-3,5,-2
1,31,23353179,107,-36,4151,-3,5,-1
1,32,23360626,102,-37,4153,-2,4,0
1,33,23368072,99,-40,4154,-3,5,0
1,34,23375518,106,-43,4151,-2,5,-2
1,35,23382965,106,-43,4151,-2,4,-2
1,36,23390411,107,-36,4144,-2,3,2
1,37,23397888,105,-35,4150,-3,3,0
1,38,23405334,104,-38,4149,-2,4,0
1,39,23412780,104,-38,4149,-4,5,1
1,40,23420227,101,-36,4150,-2,6,-2
1,41,23427673,102,-41,4146,-3,7,0
1,42,23435119,102,-39,4149,-2,4,-1
1,43,23442565,102,-39,4149,-2,3,1
1,44,23450012,105,-44,4147,-4,4,-1
1,45,23457458,105,-36,4163,-1,4,1
1,46,23464904,101,-37,4148,-2,5,0
1,47,23472351,101,-37,4148,-2,6,1
1,48,23479797,100,-35,4147,-3,3,1
1,49,23487243,108,-38,4146,-3,3,0
1,50,23494689,101,-41,4157,-1,7,0
1,51,23502136,101,-41,4157,-4,7,-3
1,52,23509582,110,-40,4150,0,4,1
1,53,23517028,105,-41,4150,-2,5,0
1,54,23524475,102,-39,4149,-1,6,1
1,55,23531921,102,-39,4149,-2,4,1
1,56,23539367,114,-36,4145,-4,5,-3
1,57,23546813,112,-43,4149,-1,6,-1
1,58,23554260,107,-40,4150,-2,2,-2
1,59,23561706,107,-40,4150,-2,4,-2
1,60,23569152,103,-38,4148,-1,4,1
1,61,23576599,106,-37,4144,-2,6,0
1,62,23584045,105,-37,4149,-3,3,1
1,63,23591491,105,-37,4149,0,4,2
1,64,23598937,107,-38,4154,-1,6,-2
1,65,23606384,98,-38,4147,-3,7,-2
1,66,23613861,107,-38,4150,-3,5,1
1,67,23621307,107,-38,4150,-2,5,-1
1,68,23628814,107,-36,4150,-2,4,0
1,69,23636260,107,-37,4153,-3,5,-2
1,70,23643707,102,-41,4147,-2,6,0
1,71,23651153,102,-41,4147,-2,6,1
1,72,23658599,103,-38,4152,-4,2,0
1,73,23666046,107,-39,4144,-3,7,1
1,74,23673492,109,-38,4144,-2,5,-2
1,75,23680938,109,-38,4144,-1,4,0
1,76,23688385,109,-37,4152,-4,3,0
1,77,23695831,109,-44,4153,-3,5,0
1,78,23703277,108,-39,4145,-2,6,-1
1,79,23710723,108,-39,4145,-3,8,-2
1,80,23718170,103,-37,4144,-2,4,1
1,81,23725616,104,-38,4148,-1,6,0
1,82,23733062,109,-36,4149,-2,4,0
1,83,23740509,109,-36,4149,-2,3,-1
1,84,23747955,113,-40,4152,-3,5,-1
1,85,23755401,110,-38,4154,-2,5,-1
1,86,23762847,103,-41,4152,-2,6,-3
1,87,23770294,103,-41,4152,-3,3,-1
1,88,23777740,100,-38,4151,-4,4,-2
1,89,23785186,102,-39,4143,-1,6,-3
1,90,23792633,111,-39,4143,-4,6,-1
1,91,23800079,111,-39,4143,-2,2,1
