event_id,seq,ts_us,ax,ay,az,gx,gy,gz
2,0,110045776,99,-43,4148,-2,2,-1
2,1,110053222,99,-43,4148,-2,2,0
2,2,110060668,100,-41,4147,-2,2,-1
2,3,110068115,101,-40,4147,-1,5,-3
2,4,110075561,106,-37,4150,-3,4,2
2,5,110083007,106,-37,4150,-2,3,1
2,6,110090454,98,-44,4149,-1,4,1
2,7,110097900,96,-42,4155,0,3,0
2,8,110105346,96,-43,4146,-2,3,0
2,9,110112792,96,-43,4146,-1,3,1
2,10,110120239,102,-42,4148,-2,2,2
2,11,110127685,101,-42,4155,-2,3,3
2,12,110135131,99,-41,4149,-2,4,0
2,13,110142578,99,-41,4149,-5,2,-1
2,14,110150054,101,-39,4150,0,5,0
2,15,110157501,101,-35,4152,-1,1,0
2,16,110164947,101,-44,4145,-2,6,0
2,17,110172393,101,-44,4145,-3,1,0
2,18,110179840,104,-46,4147,0,2,1
2,19,110187347,96,-41,4148,-3,4,1
2,20,110194793,94,-45,4152,-1,4,0
2,21,110202239,94,-45,4152,-1,4,0
2,22,110209686,93,-45,4153,-3,4,1
2,23,110217132,95,-40,4152,-1,4,3
2,24,110224578,95,-43,4146,0,4,-1
2,25,110232025,95,-43,4146,-3,2,2
2,26,110239471,104,-46,4154,0,4,1
2,27,110246948,102,-47,4149,0,5,1
2,28,110254486,94,-41,4153,-2,3,0
2,29,110261932,94,-41,4153,-2,5,1
2,30,110269378,102,-40,4155,-1,5,2
2,31,110276824,104,-43,4150,-1,5,1
2,32,110284271,105,-48,4143,1,5,0
2,33,110291717,105,-48,4143,0,2,1
2,34,110299224,97,-47,4146,0,2,3
2,35,110306671,93,-43,4153,0,3,1
2,36,110314117,97,-45,4149,-3,6,2
2,37,110321563,97,-45,4149,-3,4,2
2,38,110329010,105,-40,4153,0,3,4
2,39,110336456,104,-43,4152,-3,3,2
2,40,110343902,98,-42,4147,-3,4,1
2,41,110351348,98,-42,4147,-2,5,4
2,42,110358795,101,-43,4156,-3,1,-1
2,43,110366241,94,-40,4152,0,5,1
2,44,110373687,95,-40,4145,0,5,0
2,45,110381134,95,-40,4145,-1,3,-1
2,46,110388580,101,-39,4147,-1,6,0
2,47,110396026,96,-38,4149,-3,5,2
2,48,110403472,108,-43,4147,-4,4,1
2,49,110410919,108,-43,4147,-1,5,0
2,50,110418365,104,-36,4151,-2,6,0
2,51,110425811,101,-42,4147,-2,3,2
2,52,110433258,94,-46,4151,-3,3,-1
2,53,110440704,94,-46,4151,-1,3,1
2,54,110448150,97,-42,4150,0,5,0
2,55,110455596,103,-46,4147,0,4,3
2,56,110463043,99,-43,4149,-2,3,0
2,57,110470489,99,-43,4149,-1,4,1
2,58,110477935,95,-40,4149,0,4,1
2,59,110485382,96,-42,4141,-2,4,0
2,60,110492828,100,-42,4143,-1,2,-1
2,61,110500274,100,-42,4143,-1,2,-1
2,62,110507720,101,-44,4144,-2,5,-1
2,63,110515167,98,-44,4155,-4,5,-1
2,64,110522613,96,-44,4150,-1,5,-1
2,65,110530059,96,-44,4150,-2,2,3
2,66,110537506,94,-46,4147,0,5,1
2,67,110544952,96,-46,4148,-2,5,1
2,68,110552398,94,-41,4146,0,4,2
2,69,110559844,94,-41,4146,-2,6,-3
2,70,110567657,103,-35,4151,-1,3,0
2,71,110575103,103,-41,4153,-3,4,2
2,72,110582550,100,-47,4152,-2,4,3
2,73,110589996,107,-40,4154,-3,2,2
2,74,110597442,107,-40,4154,-2,2,3
2,75,110604888,102,-38,4147,-1,4,2
2,76,110612335,98,-43,4145,-2,3,3
2,77,110619781,98,-43,4145,-1,5,1
2,78,110627288,104,-39,4142,-1,8,0
2,79,110634735,94,-42,4148,-2,4,1
2,80,110642181,99,-36,4150,-1,3,-1
2,81,110649688,99,-37,4151,-3,7,2
2,82,110657135,99,-37,4151,-3,7,0
2,83,110664581,96,-39,4150,0,2,-1
2,84,110672058,99,-43,4149,1,2,1
2,85,110679504,101,-44,4147,-1,5,0
2,86,110686950,101,-44,4147,-1,5,0
2,87,110694396,97,-39,4147,-4,5,0
2,88,110701843,106,-39,4139,-3,3,1
2,89,110709289,104,-42,4145,0,4,-1
2,90,110717163,104,-42,4145,-1,4,1
2,91,110724609,97,-36,4151,-2,4,2
2,92,110732055,92,-37,4149,-2,3,1
2,93,110739501,100,-37,4154,-2,3,1
2,94,110746948,100,-37,4154,0,3,2
2,95,110754394,93,-44,4155,0,4,3
2,96,110762023,94,-42,4147,-1,2,1
2,97,110769470,99,-43,4146,0,2,1
2,98,110776916,99,-43,4146,-2,3,0
2,99,110784362,105,-42,4143,0,3,0
2,100,110791809,103,-42,4145,-1,2,1
2,101,110799255,101,-46,4154,-2,3,2
