event_id,seq,ts_us,ax,ay,az,gx,gy,gz
2,0,55267425,-49,-1729,-523,-468,641,100
2,1,55274871,-49,-1729,-523,-145,1111,240
2,2,55282318,-189,-1526,-499,382,1688,391
2,3,55289764,-680,-1460,-786,675,2078,332
2,4,55297241,-1148,-1264,-961,1336,3312,370
2,5,55304687,-1148,-1264,-961,1619,3793,515
2,6,55312133,-2137,-244,2433,2035,-7096,1022
2,7,55319580,-1584,-2823,3713,1954,-6763,411
2,8,55327026,3,-3944,1808,834,-4807,-274
2,9,55334472,3,-3944,1808,591,-3953,-383
2,10,55341918,-896,-2090,6975,-197,-5022,-181
2,11,55349365,-149,-2645,5360,-184,-3978,-94
2,12,55356811,-1313,-2217,3515,463,-723,88
2,13,55364257,-1313,-2217,3515,489,414,197
2,14,55371704,-1477,-1690,4551,-69,1955,234
2,15,55379150,-1114,-2119,4176,-448,2349,218
2,16,55386596,-1506,-2140,2154,-385,4323,75
2,17,55394042,-1506,-2140,2154,-234,5200,19
2,18,55401489,-1465,-2482,2343,-110,5929,-290
2,19,55408935,-1951,-2625,4045,-129,5272,-403
2,20,55416381,-1644,-1220,6358,-508,2655,-94
2,21,55423828,-1644,-1220,6358,-805,690,-173
2,22,55431304,-1118,-991,8602,-1224,-3043,-607
2,23,55438751,-1137,-2075,6088,-1322,-3639,-664
2,24,55446197,-878,-2434,3432,-1396,-3100,-448
2,25,55453643,-878,-2434,3432,-1395,-2559,-367
2,26,55461090,-669,-2251,2652,-1326,-1540,-277
2,27,55468536,-688,-1941,1605,-1261,-1046,-211
2,28,55475982,-519,-1761,449,-1008,89,-92
2,29,55483428,-519,-1761,449,-798,526,-42
2,30,55490875,-424,-1616,-11,-224,1468,41
2,31,55498321,-766,-1283,-912,88,2237,95
2,32,55505767,-1165,-938,1077,674,3304,328
2,33,55513214,-1165,-938,1077,968,636,478
2,34,55520660,-1207,-664,3888,1254,-2484,242
2,35,55528106,-56,-2784,183,1286,-1661,-3
2,36,55535552,-151,-2033,1310,1206,-365,375
2,37,55542999,-151,-2033,1310,1431,1,555
2,38,55550445,-1109,-1849,2986,1822,479,643
2,39,55557891,-699,-2659,7691,1055,-1812,472
2,40,55565338,-1026,-2891,4068,847,-945,363
2,41,55572784,-1026,-2891,4068,712,-574,0
2,42,55580230,-2361,-1773,4925,-25,2,295
2,43,55587677,-790,-2019,5485,197,246,507
2,44,55595123,-1106,-2834,5299,7,103,120
2,45,55602569,-1106,-2834,5299,-160,-397,35
2,46,55610015,-1725,-1975,4229,-402,-247,-80
2,47,55617462,-1144,-1804,3248,-511,-139,53
2,48,55624908,-1080,-2018,2779,-567,484,96
2,49,55632354,-1080,-2018,2779,-455,1077,-92
2,50,55639801,-737,-2900,2433,-388,1902,-526
2,51,55647247,-440,-2129,4300,-502,1786,-441
2,52,55654693,-899,-1193,6676,-678,-646,-190
2,53,55662139,-899,-1193,6676,-730,-1618,-97
2,54,55669586,-1201,-1813,4807,-862,-1955,-200
2,55,55677032,-1097,-2249,2946,-919,-1573,-235
2,56,55684478,-939,-2070,2678,-866,-468,-196
2,57,55691925,-939,-2070,2678,-770,-28,-146
2,58,55699371,-852,-2005,3190,-682,170,-49
2,59,55706817,-726,-2122,3665,-710,-17,-40
2,60,55714263,-645,-2235,3484,-810,-382,-78
2,61,55721710,-645,-2235,3484,-802,-517,-79
2,62,55729156,-634,-2185,3157,-788,-429,-38
2,63,55736602,-777,-2146,2845,-724,-300,-35
2,64,55744049,-854,-2038,2796,-562,63,3
2,65,55751495,-854,-2038,2796,-479,80,41
2,66,55758941,-827,-1999,3045,-432,-40,62
2,67,55766387,-796,-2079,3092,-415,-145,38
2,68,55773834,-746,-2155,2949,-348,-171,32
2,69,55781280,-746,-2155,2949,-309,-90,40
2,70,55788726,-798,-2247,3042,-249,68,40
2,71,55796173,-879,-2292,3239,-234,128,34
2,72,55803619,-845,-2335,3350,-203,122,27
2,73,55811065,-845,-2335,3350,-195,86,18
2,74,55818511,-783,-2431,3468,-248,-150,-13
2,75,55825958,-718,-2435,3447,-292,-263,-20
2,76,55833404,-691,-2394,3221,-296,-288,-26
2,77,55840850,-691,-2394,3221,-258,-251,-16
2,78,55848297,-744,-2303,3169,-192,-175,9
2,79,55855743,-740,-2264,3167,-173,-157,13
2,80,55863189,-720,-2219,3131,-129,-176,36
2,81,55870635,-720,-2219,3131,-106,-188,54
2,82,55878112,-691,-2227,3033,-61,-142,97
2,83,55885559,-656,-2286,3017,-44,-105,116
2,84,55893005,-627,-2308,3132,-19,-81,150
2,85,55900512,-627,-2308,3132,2,-77,170
2,86,55907958,-700,-2358,3259,37,-36,187
2,87,55915405,-796,-2450,3518,25,-39,172
2,88,55922882,-852,-2463,3637,-15,-124,119
2,89,55930328,-852,-2463,3637,-21,-157,108
2,90,55937835,-840,-2428,3494,-21,-157,97
2,91,55945281,-816,-2423,3369,-24,-135,86
2,92,55952728,-791,-2408,3309,-29,-100,69
2,93,55960174,-791,-2408,3309,-16,-78,62
2,94,55967651,-817,-2374,3246,3,-73,48
2,95,55975097,-764,-2354,3221,14,-86,48
2,96,55982543,-749,-2389,3221,25,-22,42
2,97,55989990,-749,-2389,3221,26,21,36
2,98,55997436,-728,-2374,3316,40,10,44
2,99,56004913,-709,-2390,3347,44,4,45
2,100,56012390,-737,-2378,3332,46,-8,42
2,101,56019866,-737,-2378,3332,48,-11,41
2,102,56027313,-733,-2361,3339,41,-9,42
2,103,56034790,-801,-2352,3373,35,-6,36
2,104,56042236,-852,-2330,3356,31,22,28
2,105,56049682,-852,-2330,3356,30,33,23
2,106,56057128,-852,-2331,3393,22,35,16
2,107,56064575,-818,-2347,3410,20,42,13
2,108,56072021,-730,-2380,3437,13,25,12
2,109,56079467,-730,-2380,3437,4,3,10
2,110,56086914,-706,-2394,3391,9,6,10
2,111,56094360,-754,-2361,3383,8,1,12
2,112,56101837,-801,-2349,3360,-2,12,8
2,113,56109283,-801,-2349,3360,-3,36,6
2,114,56116729,-783,-2326,3372,-1,19,15
2,115,56124176,-758,-2326,3344,1,12,16
2,116,56131622,-800,-2325,3339,-15,35,15
2,117,56139129,-800,-2325,3339,-22,27,15
2,118,56146606,-835,-2307,3353,-16,6,15
2,119,56154052,-798,-2319,3295,-10,-2,18
2,120,56161499,-835,-2394,3324,-18,37,-3
2,121,56168945,-835,-2394,3324,-34,70,-24
2,122,56176452,-841,-2356,3419,-41,89,-36
2,123,56183898,-811,-2341,3436,-32,74,-38
2,124,56191436,-777,-2362,3374,-19,47,-33
2,125,56198883,-777,-2362,3374,-9,36,-31
2,126,56206329,-708,-2439,3339,-5,48,-31
2,127,56213775,-689,-2491,3440,-15,52,-39
2,128,56221221,-702,-2440,3528,-41,31,-44
2,129,56228668,-702,-2440,3528,-43,-6,-39
2,130,56236175,-712,-2394,3472,-36,-67,-34
2,131,56243621,-715,-2349,3333,-29,-85,-27
2,132,56251068,-693,-2334,3270,-22,-95,-9
2,133,56258514,-693,-2334,3270,-21,-109,0
2,134,56265960,-691,-2331,3298,-16,-151,20
2,135,56273406,-822,-2336,3311,-28,-137,15
2,136,56280914,-841,-2315,3253,-51,-41,2
2,137,56288360,-841,-2315,3253,-27,-7,14
2,138,56295806,-747,-2315,3243,8,21,26
2,139,56303253,-692,-2390,3304,7,28,29
2,140,56310699,-685,-2431,3418,-14,8,20
2,141,56318145,-685,-2431,3418,-22,-16,15
2,142,56325653,-744,-2412,3454,-25,-51,10
2,143,56333129,-777,-2400,3408,-21,-49,6
2,144,56340576,-753,-2438,3408,-29,-34,7
2,145,56348022,-753,-2438,3408,-52,-41,16
2,146,56355468,-698,-2463,3461,-66,-86,6
2,147,56362915,-667,-2434,3442,-70,-117,14
2,148,56370361,-620,-2442,3374,-108,-170,56
2,149,56377868,-620,-2442,3374,-130,-177,78
2,150,56385314,-590,-2436,3282,-121,-194,98
2,151,56392761,-590,-2404,3240,-113,-201,115
2,152,56400207,-761,-2386,3137,-96,-92,108
2,153,56407653,-761,-2386,3137,-83,19,96
2,154,56415100,-944,-2291,3171,-68,155,58
2,155,56422546,-951,-2226,3347,-61,130,46
2,156,56429992,-854,-2247,3394,-21,65,37
2,157,56437438,-854,-2247,3394,-5,54,31
2,158,56444885,-835,-2321,3396,-25,52,13
2,159,56452331,-826,-2369,3384,-32,21,6
2,160,56459777,-839,-2370,3274,-30,75,-14
2,161,56467224,-839,-2370,3274,-26,90,-15
2,162,56474670,-760,-2410,3293,-12,115,-19
2,163,56482116,-693,-2483,3337,2,112,-24
2,164,56489562,-657,-2515,3422,-2,44,-40
2,165,56497009,-657,-2515,3422,-8,22,-50
2,166,56504455,-676,-2504,3471,-28,-19,-21
2,167,56511901,-683,-2478,3484,-61,-52,7
2,168,56519348,-689,-2437,3391,-120,-118,3
2,169,56526794,-689,-2437,3391,-105,-98,17
2,170,56534240,-750,-2373,3280,-115,-115,14
2,171,56541687,-813,-2357,3180,-104,-86,-3
2,172,56549133,-777,-2303,3121,-52,-2,0
2,173,56556579,-777,-2303,3121,-33,23,-2
2,174,56564025,-729,-2323,3191,-7,38,6
2,175,56571472,-737,-2361,3229,4,37,6
2,176,56578918,-741,-2365,3249,10,36,-1
2,177,56586364,-741,-2365,3249,20,19,4
2,178,56593811,-704,-2388,3260,50,1,13
2,179,56601318,-695,-2427,3276,58,-1,17
2,180,56608764,-713,-2496,3410,42,32,7
2,181,56616210,-713,-2496,3410,6,81,-4
2,182,56623657,-747,-2517,3528,-48,126,-11
2,183,56631103,-726,-2464,3473,-59,99,-13
2,184,56638549,-721,-2412,3375,-55,11,-4
2,185,56645996,-721,-2412,3375,-52,-10,-1
2,186,56653442,-762,-2376,3273,-52,-27,3
