event_id,seq,ts_us,ax,ay,az,gx,gy,gz
1,0,65333831,-278,-981,1153,-1307,-2393,172
1,1,65341278,-978,-1315,44,-646,-1759,112
1,2,65348724,-978,-1315,44,-412,-1461,-27
1,3,65356170,-1347,-1427,-722,66,-756,-233
1,4,65363616,-795,-1054,-1915,461,-169,-278
1,5,65371063,-612,-876,-1619,1019,1026,-382
1,6,65378570,-612,-876,-1619,1132,1500,-445
1,7,65386016,-885,-894,-718,1143,2309,-610
1,8,65393463,-857,-523,-417,1196,2840,-657
1,9,65400909,-939,474,204,1988,4774,-613
1,10,65408355,-939,474,204,2388,5547,-669
1,11,65415802,-2010,739,1968,3088,6524,-741
1,12,65423309,-1578,-58,10142,3825,2191,-1220
1,13,65430755,802,1570,8954,2579,-5889,-459
1,14,65438201,802,1570,8954,2066,-3903,-838
1,15,65445648,-1498,-424,5235,1116,-2753,-1021
1,16,65453094,148,419,7007,559,-1148,-682
1,17,65460540,1568,-139,6921,-325,1669,-356
1,18,65468078,1568,-139,6921,-947,2197,-258
1,19,65475524,1383,-861,6700,-1994,3058,159
1,20,65482971,-407,-502,7540,-2339,3327,195
1,21,65490417,-2733,-847,8888,-2976,2490,-92
1,22,65497863,-2733,-847,8888,-3250,1876,-38
1,23,65505310,-4019,-673,8788,-3424,70,-218
1,24,65512756,-931,-1195,8294,-3374,-1167,-336
1,25,65520202,986,-1465,6701,-3311,-3150,-621
1,26,65527648,986,-1465,6701,-3319,-3764,-772
1,27,65535125,820,-1369,4992,-3384,-4102,-876
1,28,65542572,173,-646,3419,-3389,-3995,-780
1,29,65550018,-205,190,1955,-3335,-3404,-453
1,30,65557495,-205,190,1955,-3194,-2745,-248
1,31,65564941,-393,691,836,-2818,-1126,203
1,32,65572540,-294,499,-99,-2550,-361,379
1,33,65579986,-67,144,-540,-1982,545,557
1,34,65587432,-67,144,-540,-1724,941,498
1,35,65594879,-2581,-1230,-1317,-1224,2155,-706
1,36,65602355,-1675,544,-2220,-864,2526,-767
1,37,65609802,1547,1426,-1207,-268,2496,-148
1,38,65617248,1547,1426,-1207,-2,2232,14
