event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
1,0,188342,-1098,-16410,860,5,-74,-21
1,1,188347,-1136,-16351,864,4,-63,-25
1,2,188352,-1087,-16311,841,4,-49,-26
1,3,188357,-1086,-16355,889,7,-26,-23
1,4,188362,-996,-16347,922,5,-8,-24
1,5,188367,-968,-16383,986,6,14,-25
1,6,188372,-993,-16435,1000,5,32,-24
1,7,188377,-1005,-16407,987,5,45,-23
1,8,188382,-994,-16420,944,3,51,-25
1,9,188387,-996,-16515,895,4,61,-24
1,10,188392,-1002,-16581,872,8,66,-21
1,11,188397,-1002,-16606,901,8,61,-21
1,12,188402,-1023,-16565,956,6,49,-22
1,13,188407,-1112,-16532,1008,6,26,-23
1,14,188412,-1105,-16539,1074,7,5,-21
1,15,188417,-1074,-16532,1130,10,-14,-20
1,16,188422,-1077,-16468,1134,7,-34,-22
1,17,188427,-1137,-16409,1114,6,-49,-18
1,18,188432,-1161,-16368,1079,7,-60,-18
1,19,188437,-1148,-16376,1000,7,-65,-19
1,20,188442,-1132,-16366,967,9,-59,-19
1,21,188447,-1042,-16380,972,8,-51,-19
1,22,188452,-937,-16365,986,8,-40,-18
1,23,188457,-1015,-16357,1004,7,-26,-22
1,24,188462,-1006,-16331,1013,8,-13,-20
1,25,188467,-950,-16348,1012,7,2,-19
1,26,188472,-939,-16346,992,6,23,-19
1,27,188477,-929,-16338,997,6,41,-18
1,28,188482,-910,-16323,1056,4,58,-16
1,29,188487,-900,-16352,1006,1,75,-18
1,30,188492,-886,-16368,952,2,89,-17
1,31,188497,-934,-16444,920,1,103,-18
1,32,188502,-961,-16505,857,1,116,-18
1,33,188507,-1071,-16593,792,2,123,-16
1,34,188512,-1106,-16601,804,1,123,-17
1,35,188517,-1181,-16523,905,2,113,-16
1,36,188522,-1179,-16496,1061,-3,90,-17
1,37,188527,-1140,-16460,1234,0,66,-17
1,38,188532,-1021,-16459,1308,1,38,-17
1,39,188537,-1047,-16415,1306,3,9,-16
1,40,188542,-1082,-16402,1253,0,-19,-19
1,41,188547,-1065,-16359,1095,-2,-41,-15
1,42,188552,-1022,-16313,974,-2,-55,-14
1,43,188557,-926,-16356,906,-6,-59,-16
1,44,188562,-851,-16408,868,-5,-50,-15
1,45,188567,-857,-16420,898,-3,-41,-13
1,46,188572,-930,-16412,869,-3,-8,-14
1,47,188577,-870,-16441,831,-5,19,-14
1,48,188582,-842,-16487,855,-4,44,-13
1,49,188587,-801,-16479,903,-7,64,-15
1,50,188592,-839,-16501,962,-7,78,-12
1,51,188597,-835,-16499,894,-6,84,-11
1,52,188602,-841,-16500,835,-6,93,-12
1,53,188607,-878,-16493,798,-8,101,-13
1,54,188612,-974,-16475,814,-10,99,-9
1,55,188617,-1029,-16470,906,-7,88,-10
1,56,188622,-1013,-16485,959,-8,75,-9
1,57,188627,-1022,-16459,956,-9,56,-13
1,58,188632,-1117,-16486,1011,-11,36,-12
1,59,188637,-1182,-16488,1095,-11,9,-12
1,60,188642,-1160,-16454,1206,-9,-19,-9
1,61,188647,-1107,-16465,1163,-9,-43,-10
1,62,188652,-1084,-16422,1097,-13,-59,-11
1,63,188657,-1063,-16408,995,-12,-69,-12
1,64,188662,-1073,-16359,953,-15,-77,-11
1,65,188667,-1024,-16339,882,-12,-78,-12
1,66,188672,-980,-16300,896,-12,-71,-12
1,67,188677,-931,-16308,852,-12,-57,-13
1,68,188682,-877,-16291,813,-13,-36,-14
1,69,188687,-888,-16340,763,-14,-14,-15
1,70,188692,-867,-16372,751,-12,5,-14
1,71,188697,-877,-16400,707,-10,23,-14
1,72,188702,-887,-16453,693,-9,36,-13
1,73,188707,-867,-16474,712,-10,49,-11
1,74,188712,-826,-16495,784,-11,57,-15
1,75,188717,-854,-16513,912,-9,52,-18
1,76,188722,-904,-16496,970,-10,38,-15
1,77,188727,-950,-16467,1020,-7,26,-16
1,78,188732,-965,-16402,1011,-10,15,-16
1,79,188737,-930,-16388,1040,-11,-2,-14
1,80,188742,-941,-16338,1053,-9,-17,-14
1,81,188747,-1000,-16286,1055,-10,-32,-15
1,82,188752,-1043,-16246,1037,-12,-45,-16
1,83,188757,-1020,-16201,972,-11,-53,-17
1,84,188762,-984,-16226,943,-12,-50,-18
1,85,188767,-948,-16199,931,-11,-39,-18
1,86,188772,-919,-16196,893,-13,-31,-18
1,87,188777,-883,-16218,934,-12,-15,-20
1,88,188782,-891,-16199,937,-12,-2,-21
1,89,188787,-914,-16258,957,-13,11,-21
1,90,188792,-859,-16292,958,-11,26,-23
1,91,188797,-828,-16312,914,-9,40,-21
1,92,188802,-861,-16376,850,-7,51,-21
1,93,188807,-863,-16416,792,-11,58,-24
1,94,188812,-865,-16470,776,-12,58,-25
1,95,188817,-855,-16445,784,-11,55,-22
1,96,188822,-910,-16449,838,-9,55,-23
1,97,188827,-996,-16426,817,-6,48,-26
1,98,188832,-984,-16437,930,-8,40,-27
1,99,188837,-1033,-16413,981,-9,28,-25
1,100,188842,-1047,-16368,1005,-8,17,-22
1,101,188847,-997,-16429,1009,-10,5,-25
1,102,188852,-1030,-16453,981,-7,-9,-28
1,103,188857,-1096,-16359,997,-7,-22,-29
1,104,188862,-1093,-16364,1006,-7,-32,-29
1,105,188867,-1067,-16333,991,-7,-40,-29
1,106,188872,-1022,-16376,920,-9,-41,-32
1,107,188877,-1016,-16396,899,-10,-39,-33
1,108,188882,-980,-16415,830,-6,-35,-33
1,109,188887,-974,-16410,850,-5,-28,-35
1,110,188892,-924,-16409,862,-4,-18,-37
1,111,188897,-924,-16439,884,-3,-8,-35
1,112,188902,-904,-16453,886,-4,2,-38
1,113,188907,-858,-16493,898,-5,10,-41
1,114,188912,-810,-16524,901,-3,12,-38
1,115,188917,-823,-16527,858,-3,14,-39
1,116,188922,-839,-16537,893,-3,14,-38
1,117,188927,-852,-16509,919,-3,12,-39
1,118,188932,-866,-16486,931,-2,5,-35
1,119,188937,-855,-16447,955,-2,-5,-37
1,120,188942,-885,-16431,1012,-4,-19,-36
1,121,188947,-921,-16419,1029,-5,-24,-37
1,122,188952,-933,-16385,982,-1,-28,-35
1,123,188957,-874,-16373,937,-3,-24,-34
1,124,188962,-852,-16389,914,-3,-19,-36
1,125,188967,-860,-16384,959,-3,-16,-37
1,126,188972,-831,-16341,969,-4,-14,-38
1,127,188977,-822,-16350,945,-3,-11,-38
1,128,188982,-802,-16349,882,-3,-2,-35
1,129,188987,-777,-16370,834,-5,15,-35
1,130,188992,-806,-16394,828,-6,33,-34
1,131,188997,-788,-16423,859,-5,46,-34
1,132,189002,-783,-16427,887,-4,58,-34
1,133,189007,-785,-16435,979,-5,68,-36
1,134,189012,-797,-16404,954,-7,79,-37
1,135,189017,-749,-16436,965,-6,94,-35
1,136,189022,-770,-16476,946,-2,106,-33
1,137,189027,-830,-16479,939,-8,116,-35
1,138,189032,-836,-16470,859,-8,123,-35
1,139,189037,-885,-16494,708,-7,131,-34
1,140,189042,-899,-16544,689,-5,133,-35
1,141,189047,-910,-16545,795,-6,119,-35
1,142,189052,-994,-16524,852,-7,97,-34
1,143,189057,-1015,-16543,1000,-7,71,-36
1,144,189062,-986,-16539,1039,-6,46,-37
1,145,189067,-974,-16539,1097,-6,15,-35
1,146,189072,-914,-16521,1187,-7,-16,-37
1,147,189077,-877,-16527,1133,-6,-43,-37
1,148,189082,-869,-16495,1052,-7,-65,-36
