event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
5,26,200,1000,600,400,600,608207107,608747107,609472107,609892107,609942107,610592107,606892107,611887107
