event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
13,18,200,1000,600,400,600,799457564,800232564,800697564,801167564,801167564,801657564,798167564,803162564
