event_id,seq,ts_ms,ax,ay,az,gx,gy,gz
3,0,314077,2108,-16198,-826,10,-8,-35
3,1,314082,2192,-16128,-820,11,-15,-35
3,2,314087,2176,-16154,-740,13,-21,-37
3,3,314092,2154,-16141,-754,12,-27,-36
3,4,314097,2079,-16145,-809,15,-31,-34
3,5,314102,2024,-16193,-827,17,-37,-32
3,6,314107,1994,-16186,-840,14,-47,-31
3,7,314112,1986,-16208,-925,17,-51,-30
3,8,314117,1934,-16243,-987,17,-54,-30
3,9,314122,1885,-16240,-1051,18,-52,-31
3,10,314127,1855,-16242,-1202,19,-47,-33
3,11,314132,1841,-16254,-1245,19,-42,-33
3,12,314137,1865,-16268,-1268,17,-29,-32
3,13,314142,1893,-16242,-1276,16,-11,-34
3,14,314147,1895,-16247,-1216,19,7,-35
3,15,314152,1863,-16277,-1178,19,19,-36
3,16,314157,1917,-16275,-1090,17,26,-38
3,17,314162,1928,-16258,-988,17,30,-38
3,18,314167,2023,-16277,-934,18,29,-37
3,19,314172,2100,-16266,-864,17,24,-37
3,20,314177,2043,-16298,-761,18,16,-35
3,21,314182,1978,-16303,-792,21,4,-37
3,22,314187,1947,-16303,-867,25,-6,-35
3,23,314192,2004,-16314,-870,24,-6,-34
3,24,314197,2067,-16298,-880,24,-2,-33
3,25,314202,2083,-16263,-949,26,-1,-33
3,26,314207,2023,-16334,-957,26,0,-33
3,27,314212,2006,-16363,-945,24,5,-32
3,28,314217,1958,-16332,-1006,23,8,-33
3,29,314222,1924,-16314,-1012,23,21,-34
3,30,314227,1895,-16334,-955,23,24,-33
3,31,314232,1923,-16321,-1022,24,16,-33
3,32,314237,1961,-16312,-1085,25,9,-31
3,33,314242,1986,-16337,-1063,22,5,-30
3,34,314247,1952,-16353,-1040,21,2,-34
3,35,314252,1984,-16342,-990,23,-1,-33
3,36,314257,2095,-16375,-977,24,-4,-31
3,37,314262,2117,-16360,-967,23,-7,-35
3,38,314267,2098,-16334,-930,25,-4,-32
3,39,314272,2045,-16318,-839,23,-6,-30
3,40,314277,2044,-16305,-739,22,-16,-29
3,41,314282,2094,-16309,-738,23,-27,-26
3,42,314287,2163,-16348,-736,21,-33,-25
3,43,314292,2130,-16353,-835,23,-38,-25
3,44,314297,2044,-16343,-928,22,-44,-22
3,45,314302,2065,-16341,-907,22,-45,-20
3,46,314307,2120,-16331,-977,24,-46,-20
3,47,314312,2069,-16371,-1045,21,-44,-20
3,48,314317,2025,-16389,-1072,24,-45,-21
