event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
3,12,200,1000,600,400,600,247937078,248827078,249412080,249757078,249757078,250667078,246757078,251752078
