event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
19,349,200,1000,600,400,600,1501147075,1502577075,1503562075,1504027075,1504027075,1504547076,1501027075,1506022076
