event_id,swing_id,sample_rate_hz,total_samples,pre_samples,post_samples,impact_index_in_event,address_start_us,backswing_start_us,forward_start_us,impact_us,follow_start_us,end_us,event_start_us,event_end_us
22,528,200,1000,600,400,600,2007202075,2009167080,2010052075,2010482075,2010482075,2010817076,2007482075,2012477076
