#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B02ACE
#Date Time: 2026-04-22 11:34:13.080
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Zero: 3.15540585 V

Time (s),Channel 1 (V)
-0.005119259868421053,0.0014426737328476769
-0.005118009868421053,0.002103848060589719
-0.005116759868421052,-0.0028549593974709006
-0.005115509868421053,0.002103848060589719
-0.005114259868421052,-0.003185546561343955
-0.005113009868421053,0.0030956095522021165
-0.0051117598684210525,-0.0021937850697315575
-0.005110509868421053,-0.0018631979058604646
-0.005109259868421053,0.004748545371556112
-0.005108009868421052,-0.0021937850697291523
-0.005106759868421053,0.0030956095522021165
-0.005105509868421052,-0.0035161337252117473
-0.005104259868421053,0.0030956095522021165
-0.0051030098684210524,0.0030956095522021165
-0.005101759868421053,-0.0018631979058603143
-0.0051005098684210525,0.0037567838799437148
-0.005099259868421053,-0.0021937850697288513
-0.005098009868421053,0.004087371043814514
-0.005096759868421052,-0.0031855465613410986
-0.005095509868421053,0.0030956095522021165
-0.005094259868421052,0.00375678387994161
-0.005093009868421053,-0.000871436414247917
-0.0050917598684210525,0.00177326089671892
-0.005090509868421053,-0.003846720889082998
-0.005089259868421053,0.0034261967160729156
-0.005088009868421053,-0.004177308052952895
-0.005086759868421053,-0.003185546561343955
-0.005085509868421052,0.002434435224457662
-0.005084259868421053,-0.003846720889085553
-0.005083009868421052,0.0027650223883313174
-0.005081759868421053,-0.0021937850697315575
-0.0050805098684210525,0.004087371043814514
-0.005079259868421053,-0.0005408492503750128
-0.005078009868421053,-0.0025243722336023566
-0.005076759868421053,0.004748545371552805
-0.005075509868421053,-0.0021937850697315575
-0.005074259868421052,0.0034261967160700594
-0.005073009868421053,-0.0028549593974731557
-0.005071759868421052,0.004087371043814514
-0.005070509868421053,0.0024344352244605183
-0.0050692598684210525,-0.0021937850697315575
-0.005068009868421053,0.0014426737328460232
-0.005066759868421053,-0.003185546561343955
-0.005065509868421052,0.0037567838799408585
-0.005064259868421053,-0.0025243722336023566
-0.005063009868421052,-0.0021937850697288513
-0.005061759868421053,0.0037567838799437148
-0.0050605098684210524,-0.003185546561343955
-0.005059259868421053,0.0037567838799437148
-0.0050580098684210525,-0.004507895216827151
-0.005056759868421053,0.0001203250773623753
-0.005055509868421053,-0.0018631979058603143
-0.005054259868421052,-0.004177308052954247
-0.005053009868421053,0.0004509122412352795
-0.005051759868421052,-0.0054996567084366925
-0.005050509868421053,0.0007814994051060786
-0.0050492598684210525,-0.007152592527793988
-0.005048009868421053,-0.0005408492503801241
-0.005046759868421053,-0.0025243722336023566
-0.005045509868421053,-0.005169069544567547
-0.005044259868421053,-0.00021026208650631872
-0.005043009868421052,-0.007483179691662081
-0.005041759868421053,-0.0015326107419895152
-0.005040509868421052,-0.008144354019406386
-0.005039259868421053,-0.006822005363923189
-0.0050380098684210525,-0.0015326107419895152
-0.005036759868421053,-0.00814435401940338
-0.005035509868421053,-0.003516133725214754
-0.005034259868421053,-0.00880552834714558
-0.005033009868421053,-0.0015326107419895152
-0.005031759868421052,-0.0028549593974752604
-0.005030509868421053,-0.0074831796916647875
-0.005029259868421052,-0.0025243722336023566
-0.005028009868421053,-0.008805528347147984
-0.0050267598684210525,-0.0028549593974731557
-0.005025509868421053,-0.007813766855533331
-0.005024259868421053,-0.003846720889085553
-0.005023009868421052,-0.0021937850697344137
-0.005021759868421053,-0.008474941183277185
-0.005020509868421052,-0.002854959397476463
-0.005019259868421053,-0.010127877002631624
-0.0050180098684210524,-0.004507895216827151
-0.005016759868421053,-0.007813766855535587
-0.0050155098684210525,-0.008144354019406386
-0.005014259868421053,-0.002854959397475561
-0.005013009868421053,-0.008144354019406386
