file,duration_s,samples,gx_mean_dps,gy_mean_dps,gz_mean_dps,gx_std_dps,gy_std_dps,gz_std_dps,gx_drift_deg_per_min,gy_drift_deg_per_min,gz_drift_deg_per_min,gx_final_angle_deg,gy_final_angle_deg,gz_final_angle_deg,ax_mean_g,ay_mean_g,az_mean_g,ax_std_g,ay_std_g,az_std_g,acc_mag_mean_g,acc_mag_std_g,acc_mag_error_mean_g,acc_mag_error_max_abs_g
imu_drift_gyro_and_acc_2min_opvarmet.csv,119.998936,12392,-0.003543124273724984,-0.0021567691252420943,-0.0018901432375726258,0.08630913932133355,0.11403327173930655,0.08719459090433579,-0.2369434433738554,-0.134762831935696,-0.12564405386657942,-0.4149398642749825,-0.2538596013620226,-0.22042873141706934,0.007989558545398456,-0.0002170748125793364,0.994203779594272,0.0012901997803781689,0.0013596946256924326,0.0017347340290494752,0.9942376714119446,0.0017351299100380607,-0.005762328588055358,0.02661093660762104
imu_drift_gyro_and_acc_4min_kold.csv,239.990409,24598,-0.002082929506463938,-0.015593916497276202,-0.016856608586063904,0.0855578477133116,0.10404113961099835,0.0860950404740542,-0.11621685685043823,-1.0082501525768695,-0.9747008390186458,-0.4855407749502,-3.7312149632658853,-4.037344768123252,0.008164172338677809,-0.0002624423528127667,0.9945177223089863,0.0012516985874586493,0.0012564226917657177,0.0016347771379432287,0.9945528471519339,0.0016353930528254694,-0.00544715284806609,0.03596059032074583
imu_drift_gyro_and_acc_10min_kold.csv,599.999363,61743,0.034327014738512865,-0.034063327114004824,0.04240780409115203,0.08852692658627988,0.09402180723330658,0.0876685144348212,2.265395699547745,-2.087379668678012,2.8254947834598223,20.62304332602046,-20.423617980908883,25.47996279050837,0.008139372463486423,-0.00012093244517588777,0.9943729551044032,0.0011778141627772742,0.0010574682362430399,0.0014089623336432365,0.9944075341632049,0.0014087124664767564,-0.005592465836795102,0.02150868413407303
